iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,0,132,211,3113,332,1
1,0,0,1,0,122,313,3123,132,1
1,0,0,1,1,321,112,3212,111,1
1,1,1,1,0,131,313,3313,331,0
0,1,1,1,1,132,311,1223,122,1
0,0,0,1,0,213,121,3332,233,1
0,0,1,1,0,313,131,2211,112,1
0,1,1,1,0,212,323,1313,112,0
0,0,0,1,1,321,132,2213,111,0
1,1,1,0,0,231,322,1223,332,1
0,1,0,0,0,213,321,1321,311,0
1,0,1,1,1,123,231,1313,222,0
0,0,1,1,1,322,213,2213,331,1
0,1,1,0,0,312,121,3231,121,1
0,1,0,1,0,312,131,3121,323,0
1,0,0,0,1,213,131,2213,113,0
0,1,0,0,1,121,212,2321,212,0
1,1,0,0,0,121,232,2121,131,0
0,1,0,1,1,132,321,3122,311,1
1,0,1,0,0,312,233,3312,322,1
0,1,1,0,1,312,231,3331,122,1
0,0,0,0,1,123,311,2223,221,1
0,0,1,0,0,321,232,1132,123,1
1,1,0,0,1,131,312,2312,112,0
1,0,1,0,1,312,121,2232,321,0
1,0,1,1,0,121,312,3121,133,0
1,1,0,1,1,313,231,1313,121,0
1,0,0,0,0,312,131,2133,131,0
1,1,1,1,1,312,121,3231,121,1
1,1,0,1,0,213,132,2323,313,0
1,1,1,0,1,212,123,2331,122,1
0,0,1,0,1,132,313,3211,112,0
