iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,1,223,312,2223,331,0
0,1,0,0,1,112,221,3313,131,0
1,1,0,1,1,312,231,1133,231,1
0,1,1,1,1,131,312,3312,333,1
1,0,1,1,0,131,212,1121,322,0
1,0,0,1,0,213,322,2333,212,1
0,1,0,1,1,332,121,2233,212,1
1,1,1,0,1,131,212,1331,132,1
0,0,0,0,0,131,312,1233,331,0
1,0,1,0,1,121,313,1323,211,1
1,0,0,0,0,213,322,1212,211,0
1,0,0,0,1,123,232,2322,113,0
0,1,0,0,0,312,221,2312,331,1
0,0,0,1,1,113,231,3331,112,1
0,1,1,0,0,133,212,3231,223,1
1,1,0,0,0,213,121,3211,123,1
1,1,1,0,0,123,232,1312,331,0
0,1,1,1,0,123,231,1132,231,0
0,1,1,0,1,312,133,3123,332,0
0,0,1,0,1,233,311,2133,122,0
1,1,1,1,0,232,123,1333,311,1
0,0,1,1,1,223,312,2221,231,0
0,0,1,0,0,131,212,3232,132,0
1,1,0,1,0,331,212,1321,122,1
1,1,1,1,1,131,312,3222,211,1
0,1,0,1,0,123,231,3122,313,0
1,1,0,0,1,321,132,1112,132,1
1,0,1,1,1,131,313,2323,131,0
0,0,1,1,0,232,123,1231,222,0
1,0,1,0,0,132,223,3132,333,0
0,0,0,1,0,121,313,3213,212,1
0,0,0,0,1,312,131,3312,311,1
