iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,0,132,311,2122,223,1
1,1,1,1,1,231,312,1132,223,0
1,0,0,1,0,323,131,2323,133,1
0,1,1,0,0,112,323,2322,123,0
1,0,1,1,1,231,312,3222,111,1
0,0,0,1,1,212,123,1223,232,1
0,1,0,0,0,131,213,1121,232,0
0,0,1,0,0,112,231,3332,221,1
0,0,0,1,0,313,121,1331,131,0
0,0,0,0,1,331,212,1113,312,0
1,1,0,0,0,131,213,1321,312,0
0,1,1,1,1,221,132,3111,121,1
1,1,1,0,0,312,131,2322,111,1
0,1,1,0,1,323,132,2133,212,1
1,0,1,0,1,213,131,1131,322,0
0,0,1,1,0,323,211,3323,222,1
1,0,0,0,0,313,131,3213,111,1
0,0,1,0,1,131,313,3122,321,1
1,1,1,1,0,312,223,2332,232,0
0,1,1,1,0,132,321,1312,322,0
1,1,1,0,1,223,311,2333,221,0
1,0,1,0,0,121,313,3112,322,0
1,1,0,0,1,312,231,1223,211,1
1,1,0,1,0,121,213,2312,123,1
1,1,0,1,1,313,121,2232,321,0
1,0,0,1,1,212,121,3213,123,0
0,0,1,1,1,231,123,1321,122,1
0,1,0,0,1,313,131,2232,221,1
1,0,1,1,0,132,213,2322,332,1
0,0,0,0,0,132,213,1131,122,0
1,0,0,0,1,123,212,1312,313,0
0,1,0,1,1,323,112,1331,232,0
