iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,0,121,332,1112,233,1
1,1,1,1,1,213,321,2313,123,0
0,0,0,1,1,312,123,1112,332,1
1,0,1,0,1,321,132,2131,322,1
0,1,1,1,1,233,312,3211,311,0
1,1,0,0,1,131,322,3312,321,0
1,0,0,0,1,212,131,2223,313,0
0,0,1,0,1,123,211,1213,111,1
0,1,0,1,1,231,323,3313,231,1
1,1,1,0,1,231,312,3221,223,1
1,0,0,0,0,212,321,3222,322,0
0,1,1,0,1,212,323,2313,111,0
1,0,0,1,1,213,131,2231,132,1
1,1,0,1,1,121,212,1132,231,1
0,0,1,1,0,211,132,3213,113,0
1,0,1,1,1,313,232,2133,122,0
0,1,0,0,1,311,232,2133,211,1
1,0,1,0,0,313,121,2113,312,1
1,1,1,0,0,232,321,2212,112,1
1,0,1,1,0,312,131,2221,333,0
1,1,0,0,0,312,121,1221,312,0
0,1,0,0,0,132,323,1323,212,0
0,0,0,1,0,132,323,3232,122,1
0,1,0,1,0,212,323,2121,333,1
0,0,1,1,1,132,321,1123,133,0
0,1,1,1,0,321,232,3221,332,0
1,1,1,1,0,121,213,2121,213,1
0,1,1,0,0,121,312,1131,111,0
0,0,1,0,0,112,323,2322,311,1
1,1,0,1,0,312,131,2213,321,1
0,0,0,0,1,212,321,1123,132,0
1,0,0,1,0,323,212,1313,111,0
