iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,1,231,123,1312,223,1
0,0,0,0,1,232,323,2112,322,0
1,1,1,1,0,332,221,2113,123,0
0,1,1,0,1,321,133,1232,323,1
0,0,0,0,0,233,322,1223,123,1
1,1,1,0,0,231,123,1322,222,1
1,1,1,1,1,331,113,2311,323,1
0,1,1,0,0,131,312,2122,311,1
1,1,0,1,0,332,121,1331,213,0
1,0,1,1,0,312,131,2213,312,0
1,0,0,1,0,212,123,3323,231,1
0,0,0,1,1,212,121,3112,212,0
1,1,1,0,1,212,131,2311,221,1
0,0,1,1,1,312,121,1132,311,1
0,1,1,1,0,231,112,3112,331,0
1,0,0,0,0,231,323,1332,323,1
1,1,0,1,1,213,332,2123,131,0
1,0,1,0,1,332,123,3111,131,0
0,0,1,1,0,112,231,3212,313,0
0,0,0,1,0,323,211,3323,223,1
0,1,1,1,1,233,312,2333,223,1
1,1,0,0,0,131,213,2321,221,0
1,0,0,1,1,323,231,1331,231,0
0,0,1,0,0,322,211,3121,132,0
1,0,0,0,1,221,313,1213,332,1
0,1,0,1,0,313,231,3332,233,1
0,1,0,1,1,132,213,2122,133,0
0,1,0,0,1,313,232,3323,321,0
1,1,0,0,1,232,123,1213,222,0
0,1,0,0,0,121,233,2123,122,1
1,0,1,0,0,312,121,2121,131,0
1,0,1,1,1,321,132,1223,132,1
