iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,1,213,332,3231,231,1
0,0,1,1,0,212,321,1133,311,0
1,1,0,0,1,123,332,3211,211,1
0,0,1,0,1,321,212,2221,233,1
1,1,1,1,0,112,231,1312,112,1
1,0,0,0,1,231,322,3311,131,0
0,1,0,0,0,231,313,2122,131,1
0,1,0,1,1,312,133,1221,313,1
1,1,1,0,0,312,231,1122,212,0
0,1,1,0,1,121,212,3113,212,0
1,1,0,1,1,121,312,2113,111,0
1,0,0,1,0,131,223,3223,222,1
1,1,1,0,1,232,321,3113,121,0
0,1,0,0,1,132,213,3322,311,1
0,1,1,0,0,123,312,3221,312,0
0,0,0,0,1,231,313,1312,111,0
0,0,1,0,0,323,131,1211,113,0
0,1,0,1,0,323,232,2132,322,1
0,1,1,1,0,231,313,2312,333,1
0,0,0,0,0,132,221,1213,112,1
0,1,1,1,1,213,131,2111,322,0
1,0,0,1,1,313,221,3112,313,1
0,0,0,1,0,123,312,3232,322,0
0,0,1,1,1,212,321,1312,131,0
1,1,0,1,0,313,132,1121,222,0
0,0,0,1,1,313,131,3111,113,1
1,0,0,0,0,313,131,1122,233,1
1,1,0,0,0,121,213,2213,123,0
1,0,1,1,0,122,313,2323,313,0
1,0,1,0,0,123,231,1213,223,0
1,0,1,0,1,131,213,1311,311,1
1,1,1,1,1,232,313,1211,123,1
