iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,1,232,311,2212,311,1
1,1,0,1,0,313,131,3112,113,1
1,1,1,1,0,123,331,1322,311,1
0,1,1,0,1,121,313,2332,112,0
0,1,0,1,1,213,131,2111,122,0
1,0,0,0,0,211,322,3133,131,1
1,0,1,1,0,133,212,3311,323,0
0,0,0,0,0,121,232,2231,131,0
1,0,1,0,0,122,231,2213,212,1
1,0,0,1,0,212,121,1122,233,1
1,0,0,0,1,113,221,3312,112,0
1,1,1,0,1,121,312,1233,212,0
1,1,1,0,0,313,232,2313,311,1
0,0,0,0,1,123,212,1212,122,0
1,1,0,1,1,331,213,2123,133,0
0,1,1,1,1,212,321,2331,122,0
1,1,1,1,1,213,121,3111,133,0
0,1,0,1,0,313,231,2313,122,1
0,1,1,0,0,123,231,3122,211,1
0,1,0,0,0,312,121,3133,121,1
1,0,0,1,1,321,133,3211,113,0
1,0,1,1,1,131,213,2331,121,1
0,0,1,1,0,113,321,1331,121,0
1,1,0,0,0,232,313,1311,123,1
0,0,0,1,0,313,121,3232,321,0
0,1,0,0,1,232,323,1123,233,0
0,1,1,1,0,213,332,3113,211,0
0,0,0,1,1,212,121,2332,331,1
0,0,1,0,1,312,133,3111,332,1
0,0,1,1,1,212,131,1212,121,1
0,0,1,0,0,121,232,3121,323,1
1,0,1,0,1,112,331,1132,233,0
