iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,0,323,132,1133,122,1
1,1,1,0,1,113,321,1221,223,0
0,0,1,1,0,313,232,3322,221,0
0,1,1,1,0,232,123,2331,312,0
0,1,0,1,1,312,123,2223,221,0
1,0,1,0,0,321,112,1113,232,1
1,0,0,0,0,323,131,1232,312,1
0,0,0,0,1,323,232,1233,211,1
1,1,1,1,0,233,121,3321,312,0
0,0,0,1,0,132,323,1132,133,0
1,0,0,1,1,312,223,1313,232,0
1,1,0,1,1,132,221,1312,333,1
0,1,0,0,0,323,231,1322,132,1
1,0,1,1,0,312,121,2131,233,1
0,0,1,1,1,321,132,2122,231,0
1,1,0,1,0,232,321,3332,211,0
0,0,0,0,0,223,312,2321,122,1
1,0,1,1,1,231,313,1213,112,1
0,1,0,0,1,213,131,3223,331,0
0,0,0,1,1,123,232,3331,223,1
0,0,1,0,1,323,132,1122,222,0
1,1,1,1,1,121,213,2212,222,0
0,1,1,0,1,323,232,2211,311,0
0,1,1,1,1,321,212,3331,311,1
1,1,0,0,1,321,112,2232,313,1
1,0,0,0,1,312,223,2211,132,1
0,0,1,0,0,131,313,1322,313,0
1,1,0,0,0,313,231,2123,313,0
1,0,0,1,0,313,131,3312,311,0
1,0,1,0,1,121,233,3123,123,1
0,1,0,1,0,123,231,3312,122,1
0,1,1,0,0,313,132,3321,321,1
