iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,1,213,132,1321,111,0
1,0,1,1,0,123,212,1331,322,0
0,1,0,1,1,221,312,3111,331,1
0,0,0,0,0,323,232,1121,111,0
1,1,0,0,0,121,212,1112,323,1
0,1,0,1,0,322,231,2313,213,0
0,0,0,1,1,312,231,2221,212,0
0,0,1,0,0,133,321,1323,322,0
1,1,0,0,1,231,323,3223,121,0
1,0,1,1,1,313,231,1213,312,1
0,1,0,0,1,321,213,3223,111,1
1,1,0,1,1,131,312,2112,232,0
0,0,0,1,0,313,131,1211,311,0
0,0,1,1,0,232,321,1232,333,0
1,1,1,0,0,313,231,2212,112,0
1,1,1,0,1,123,331,1323,112,0
1,0,0,0,0,231,123,3221,121,1
1,1,0,1,0,323,132,3222,331,0
1,1,1,1,1,213,122,1132,322,1
0,1,0,0,0,123,332,1123,332,0
1,1,1,1,0,231,122,3322,331,1
1,0,0,1,0,231,323,3113,333,0
0,1,1,1,0,131,313,1332,132,1
0,1,1,0,0,313,231,1333,123,1
0,0,0,0,1,131,312,3131,122,1
1,0,0,0,1,321,212,2331,133,0
1,0,1,0,0,312,231,2212,312,1
0,1,1,1,1,323,211,1312,223,1
0,0,1,0,1,231,123,1213,233,1
1,0,1,0,1,231,312,3131,233,1
0,0,1,1,1,113,232,3132,333,1
1,0,0,1,1,121,313,3131,231,1
