iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,1,332,221,3211,231,0
1,0,1,1,0,231,312,2112,311,0
0,1,1,0,1,212,121,3122,222,1
0,1,0,0,1,213,321,1333,131,0
1,0,0,1,1,123,232,2211,123,0
0,0,1,1,0,232,123,3332,333,0
0,1,1,0,0,123,311,2313,332,0
0,0,0,1,0,332,213,3323,112,0
0,1,0,1,1,123,232,3312,211,1
1,1,0,0,1,312,233,2111,322,0
1,1,0,0,0,132,313,2311,321,1
1,1,1,0,1,233,121,1122,221,0
1,1,0,1,0,131,313,2112,321,1
0,1,0,0,0,213,121,1212,231,0
1,1,0,1,1,323,211,2233,231,1
1,0,1,1,1,113,321,2112,311,1
0,0,0,1,1,322,113,3211,211,0
1,1,1,1,1,112,233,1311,231,1
0,0,1,0,1,213,121,3131,133,1
0,1,1,1,0,121,232,2132,123,1
1,1,1,0,0,131,212,2223,232,1
1,0,0,0,0,133,312,1211,331,0
0,0,1,0,0,321,212,3133,132,0
0,1,0,1,0,131,213,1313,232,1
0,0,0,0,0,213,132,2321,321,0
1,0,0,0,1,131,313,2312,312,0
1,0,1,0,0,313,231,1131,331,1
0,0,1,1,1,231,323,2332,213,1
1,0,1,0,1,132,323,3111,331,1
0,0,0,0,1,123,312,3112,111,1
1,0,0,1,0,212,123,3132,322,0
1,1,1,1,0,323,131,1312,123,1
