iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,0,121,232,3233,322,1
1,1,1,0,0,212,323,2323,331,0
0,0,0,0,1,213,131,1233,211,1
1,1,1,0,1,121,312,1123,112,1
0,1,1,0,0,131,213,2223,223,1
1,0,0,0,1,323,132,1232,212,1
0,1,1,1,1,232,123,2332,113,0
0,0,0,1,1,213,121,3113,231,1
1,0,1,1,0,132,313,3121,121,1
0,0,1,1,1,121,213,1121,131,0
0,0,1,1,0,312,121,3132,213,0
0,1,1,1,0,112,321,3321,231,1
0,0,1,0,1,132,321,3233,233,1
0,0,1,0,0,231,313,3313,231,0
1,1,1,1,1,323,132,1323,211,0
1,1,0,0,1,212,123,1231,311,0
1,0,1,0,1,131,213,2131,111,0
0,1,0,1,1,232,121,1113,311,0
0,1,0,0,1,123,311,1221,222,1
0,1,0,0,0,123,311,3323,222,1
0,1,1,0,1,232,123,3212,113,0
0,0,0,1,0,231,123,2213,231,0
1,0,1,1,1,233,121,1333,111,0
1,0,1,0,0,321,212,1322,212,0
0,0,0,0,0,321,233,2123,312,1
1,1,0,1,0,121,212,2132,213,1
1,0,0,1,1,323,231,1222,133,0
1,0,0,1,0,321,232,2313,121,1
1,1,0,0,0,123,212,3232,123,1
1,1,0,1,1,311,123,1331,312,1
0,1,0,1,0,123,231,3132,223,0
1,1,1,1,0,312,233,2323,133,0
