iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,1,313,231,1221,223,1
1,1,1,0,1,313,232,1313,113,0
0,0,0,1,1,313,232,3212,221,1
0,1,1,1,1,113,232,2313,323,0
1,0,1,0,0,121,232,1331,223,1
1,0,0,1,1,231,322,3133,321,1
1,1,1,1,1,212,133,3322,311,0
1,1,0,0,1,121,232,3111,222,0
0,0,0,1,0,131,323,2231,131,0
0,0,1,1,0,123,312,1121,331,1
0,0,1,0,0,321,232,2221,322,1
1,0,1,0,1,132,323,1312,123,0
1,0,1,1,1,312,231,2233,313,0
1,1,1,1,0,231,113,3111,131,0
0,1,0,1,1,331,123,2212,213,0
0,0,0,0,0,132,313,1213,213,0
0,0,1,0,1,221,132,2111,312,1
1,1,0,1,0,231,123,2232,222,1
1,1,1,0,0,133,311,3212,233,1
0,1,1,0,0,232,321,1331,133,0
0,1,0,1,0,212,133,2331,132,1
1,0,0,1,0,312,221,2213,321,0
1,0,0,0,1,131,312,1322,221,1
0,0,1,1,1,313,232,1132,212,0
0,0,0,0,1,213,131,2221,232,0
1,0,1,1,0,112,221,1332,121,1
0,1,0,0,1,231,313,2332,123,0
1,0,0,0,0,131,213,1231,112,1
1,1,0,0,0,331,213,1211,123,0
0,1,0,0,0,313,132,2323,212,1
1,1,0,1,1,323,212,1231,212,1
0,1,1,1,0,311,232,1121,223,1
