iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,0,1,313,232,3121,231,0
0,0,0,0,1,331,223,3331,112,0
0,0,0,1,0,232,313,3311,312,1
1,0,1,0,0,212,321,1121,323,1
0,0,1,0,1,323,131,3111,112,0
1,0,0,1,0,213,332,2213,132,0
0,1,1,0,0,232,113,1313,112,1
0,1,1,1,0,212,121,1233,211,1
1,1,0,1,1,231,323,2221,323,1
0,0,1,1,0,313,121,2311,222,1
1,1,0,1,0,121,213,2123,222,1
0,0,0,1,1,213,321,1211,322,1
1,1,1,0,1,131,323,1311,333,1
1,0,0,0,0,112,231,3332,233,1
1,1,0,0,0,123,232,3231,312,0
1,0,1,1,0,313,121,1232,113,1
1,1,1,1,0,331,213,1321,113,0
0,0,1,1,1,211,123,2312,211,0
1,0,1,0,1,313,232,1132,322,0
1,1,1,1,1,133,312,3313,133,0
1,0,0,0,1,132,313,1123,221,0
0,0,0,0,0,121,313,1312,331,0
1,0,0,1,1,313,122,3131,311,1
0,0,1,0,0,321,132,2232,112,0
1,1,0,0,1,123,232,1323,222,1
1,1,1,0,0,132,221,1312,311,1
0,1,1,1,1,321,213,3133,233,1
0,1,0,1,0,213,321,2132,133,1
1,0,1,1,1,223,312,1221,113,0
0,1,1,0,1,131,313,2112,323,0
0,1,0,0,0,231,312,3232,211,0
0,1,0,1,1,131,212,2321,333,0
