iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,1,231,123,2321,313,0
0,0,1,1,0,312,131,3131,311,1
1,0,0,1,1,132,321,1123,121,1
1,1,1,1,0,323,132,1122,323,0
1,1,0,0,1,121,212,3131,112,1
0,1,0,1,0,123,212,1123,311,1
0,0,0,1,0,121,312,3213,321,1
0,0,0,0,0,312,123,1231,123,1
1,1,0,1,1,122,313,1332,121,0
0,0,1,1,1,313,132,3312,211,0
0,1,0,0,1,323,131,1311,231,1
1,0,1,1,1,213,132,1123,132,0
0,0,0,0,1,132,211,3222,131,1
0,1,1,0,1,312,231,1212,231,0
1,1,1,0,0,121,213,1112,133,0
0,1,1,1,0,212,131,2221,233,0
1,0,0,0,1,123,232,1323,233,1
0,1,1,0,0,212,121,1112,121,0
0,1,1,1,1,331,123,3211,232,1
1,1,0,1,0,212,123,3312,332,0
0,0,0,1,1,213,121,1131,313,0
0,1,0,0,0,131,322,3322,233,0
1,0,1,1,0,231,312,1133,333,0
1,0,0,1,0,321,213,3113,212,0
0,1,0,1,1,212,121,1312,331,1
1,0,1,0,0,233,312,3221,112,0
1,0,1,0,1,212,131,1113,113,1
0,0,1,0,1,123,232,1322,323,1
0,0,1,0,0,313,132,1112,122,1
1,0,0,0,0,223,132,3121,331,1
1,1,1,0,1,133,212,3321,231,1
1,1,0,0,0,313,131,2232,121,0
