iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,1,0,131,213,3232,222,1
0,0,1,1,0,223,131,3331,213,0
1,1,1,1,0,121,312,2221,213,0
0,1,1,1,1,113,232,3232,132,1
0,1,0,1,0,231,312,3223,123,1
1,1,0,1,1,232,321,2332,232,0
0,0,1,0,1,321,132,1332,321,0
1,0,0,1,1,313,121,1123,231,1
1,1,0,0,0,313,232,2323,213,0
1,0,0,0,0,132,213,1132,231,0
0,0,0,0,0,212,123,3111,113,0
1,0,1,0,0,311,133,1112,311,1
0,0,1,1,1,213,132,3133,111,1
1,1,1,1,1,322,231,2213,232,1
0,0,1,0,0,223,132,2213,212,0
0,1,1,1,0,113,231,2121,232,0
0,1,0,1,1,313,132,3111,223,0
1,1,1,0,0,313,232,2131,113,0
0,1,0,0,0,323,132,3231,133,0
0,1,1,0,1,311,132,2112,213,0
1,0,1,1,0,121,312,2313,113,1
1,0,1,1,1,332,121,3213,122,1
0,0,0,0,1,232,321,3313,231,0
1,1,1,0,1,132,213,2223,121,0
0,1,1,0,0,213,121,3223,222,1
1,0,0,1,0,313,131,3222,223,1
1,1,0,1,0,121,232,2133,323,1
0,0,0,1,1,323,232,2113,222,1
1,0,0,0,1,323,132,2231,333,1
0,1,0,0,1,233,321,1212,313,1
1,1,0,0,1,231,323,1121,123,0
1,0,1,0,1,232,323,3133,313,1
