iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,1,0,212,121,2332,132,0
1,0,1,0,0,231,313,1131,331,0
0,0,0,0,0,231,313,1112,323,1
1,0,1,1,0,133,212,3332,333,1
0,0,1,0,0,331,212,1321,213,0
0,0,1,1,0,232,321,3122,122,1
0,0,1,0,1,232,321,2333,213,0
1,1,0,0,0,132,313,1232,233,0
0,1,1,0,1,123,312,2213,212,1
1,1,0,1,1,121,213,2133,321,0
1,1,0,0,1,212,321,3111,231,0
1,0,1,0,1,131,213,2313,322,0
1,0,0,0,1,313,121,2111,122,1
0,1,0,1,1,231,123,1222,331,1
1,1,1,0,0,212,321,1311,221,0
0,1,1,0,0,313,121,2333,122,0
1,0,1,1,1,123,312,1331,112,0
1,1,1,0,1,121,212,3122,221,1
0,1,1,1,1,213,321,3123,123,1
0,1,1,1,0,323,231,2131,211,0
0,0,0,0,1,213,321,1333,223,0
0,0,0,1,1,312,121,2122,321,0
0,1,0,0,1,213,321,2321,313,1
1,1,1,1,1,121,212,1311,213,1
1,0,0,1,1,212,321,1133,131,0
1,0,0,0,0,232,321,3212,221,1
0,0,1,1,1,212,321,3133,232,1
1,1,1,1,0,313,131,2311,312,1
0,1,0,0,0,213,131,2131,311,1
1,0,0,1,0,121,233,3111,131,0
1,1,0,1,0,231,313,2213,211,1
0,1,0,1,0,213,332,1233,213,1
