iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,122,213,3131,111,0
0,1,1,1,0,131,312,2311,113,1
1,0,0,0,1,131,312,3321,222,0
1,0,0,1,0,322,231,2312,223,1
0,0,0,1,1,121,213,3232,311,1
1,1,1,1,0,321,132,2122,312,1
0,1,0,1,1,323,212,2132,332,0
0,0,0,0,1,313,121,1232,223,1
0,0,1,0,1,231,113,1332,121,0
1,0,0,0,0,232,323,2111,133,1
1,0,1,1,0,231,312,2231,323,1
0,0,1,1,1,131,213,1212,223,0
0,1,1,0,0,213,121,3113,332,1
1,1,0,1,0,313,121,2213,311,1
0,0,0,0,0,221,313,3332,311,0
1,1,1,0,0,212,323,3233,333,0
1,1,0,0,1,212,323,3132,331,0
1,1,0,1,1,332,123,3122,131,0
1,0,1,0,0,121,212,1121,113,1
0,0,1,1,0,121,213,3233,133,1
0,1,1,0,1,213,131,1122,212,0
1,1,1,1,1,232,123,2323,322,0
1,1,0,0,0,132,323,2332,332,1
1,1,1,0,1,313,231,2311,322,1
1,0,0,1,1,321,232,1133,321,1
0,1,0,0,1,121,232,3113,121,0
0,1,0,1,0,133,212,2212,232,0
0,0,0,1,0,121,213,2311,323,0
1,0,1,1,1,112,323,1223,221,0
0,1,1,1,1,211,323,3111,232,1
0,0,1,0,0,131,213,1311,221,0
0,1,0,0,0,321,132,3213,133,1
