iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,1,132,313,1112,132,0
1,0,0,1,1,231,322,3131,323,1
1,0,1,0,0,131,323,2133,131,0
1,1,1,1,1,313,231,1131,312,1
1,0,1,1,0,231,313,3121,132,1
1,0,0,0,1,232,321,1223,332,0
1,1,0,0,0,132,321,2223,111,1
1,0,1,0,1,321,132,2112,112,1
0,1,1,0,0,223,311,3232,231,0
0,1,0,1,0,232,121,1131,223,1
0,1,0,0,0,213,321,2121,322,0
1,0,1,1,1,323,212,2333,223,0
0,0,1,1,1,223,131,3132,333,1
0,1,0,0,1,232,323,3231,113,0
0,0,0,0,0,131,212,3133,321,1
0,0,1,0,0,321,232,2311,331,1
1,1,0,0,1,321,212,2323,221,0
0,1,0,1,1,121,313,3313,331,1
1,1,0,1,0,131,212,2232,333,1
1,0,0,1,0,212,121,1321,113,1
1,1,1,0,0,212,133,3331,131,0
0,1,1,1,0,211,123,2131,131,0
1,1,0,1,1,232,323,2332,233,0
0,0,0,1,1,323,212,3311,121,1
0,0,1,1,0,312,123,2323,211,1
0,1,1,0,1,112,321,2113,211,0
1,1,1,0,1,231,323,2131,113,0
1,0,0,0,0,131,312,3232,311,1
0,0,0,1,0,132,213,3133,212,0
0,0,0,0,1,321,132,2113,123,0
1,1,1,1,0,313,221,3223,132,1
0,1,1,1,1,231,322,1131,321,0
