iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,1,121,312,3133,311,1
0,0,1,1,0,232,313,2331,222,1
1,0,1,1,0,331,212,2311,121,0
1,0,0,0,0,123,232,1323,122,0
1,1,0,1,1,311,232,3111,321,0
0,1,1,0,1,323,231,3113,113,0
0,1,1,1,0,321,212,2333,322,0
0,1,0,0,1,212,123,2321,112,0
0,0,0,1,0,121,212,1323,122,0
1,0,1,0,0,223,312,2213,211,1
0,0,1,0,0,321,212,1311,231,0
1,1,1,0,0,231,123,1231,133,1
0,0,1,1,1,212,131,2123,312,1
1,1,1,1,0,212,131,2332,212,1
1,0,0,0,1,121,313,1233,321,0
0,0,1,0,1,232,321,2223,223,1
0,0,0,0,1,213,322,3211,312,1
0,0,0,0,0,212,121,1121,112,0
1,1,1,0,1,123,312,3223,221,0
1,1,1,1,1,312,231,2321,322,1
0,1,1,0,0,212,323,3132,131,1
1,0,1,1,1,311,123,2223,321,0
0,0,0,1,1,321,232,3213,322,1
1,1,0,0,0,213,321,3312,222,0
0,1,1,1,1,123,331,2323,311,1
1,1,0,1,0,122,231,1333,133,1
1,1,0,0,1,131,213,1213,123,0
1,0,0,1,0,323,232,3121,333,1
1,0,1,0,1,213,131,2111,232,0
0,1,0,1,0,123,232,1323,331,1
0,1,0,0,0,321,132,1121,233,0
0,1,0,1,1,131,212,3213,212,1
