iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,0,232,121,2321,321,0
0,0,1,1,0,323,232,3312,311,0
0,1,0,0,1,231,123,1312,213,0
0,1,1,1,0,132,221,3322,223,0
0,0,0,1,0,211,122,3232,123,0
0,0,1,1,1,121,313,1211,133,0
0,1,0,0,0,232,321,2232,322,1
1,1,1,0,1,321,232,3231,331,0
0,0,0,0,0,132,313,3323,121,0
1,0,0,0,0,121,213,2323,321,1
1,0,1,1,1,313,132,1123,223,1
1,0,1,1,0,223,131,3211,221,1
1,1,0,1,0,132,223,3311,332,1
0,1,0,1,0,232,123,2312,122,1
0,0,1,0,0,312,121,2133,133,1
0,0,0,1,1,121,313,2313,211,1
0,1,1,0,0,131,212,1232,232,0
1,0,0,1,0,123,312,2313,112,0
0,1,1,0,1,321,113,3311,311,1
1,1,1,0,0,132,323,1232,231,0
1,1,0,0,1,212,131,2131,221,1
1,0,0,1,1,312,121,3213,331,0
1,1,1,1,1,312,131,1123,223,1
0,1,1,1,1,313,132,2333,332,1
1,1,0,0,0,121,332,1221,312,1
0,0,0,0,1,213,322,3231,222,1
1,0,0,0,1,321,232,3332,221,1
1,1,1,1,0,132,311,3113,212,1
0,1,0,1,1,321,232,3331,113,0
1,0,1,0,1,212,123,1321,132,0
0,0,1,0,1,123,211,1333,222,0
1,1,0,1,1,131,212,3323,112,0
