iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,1,123,232,3111,332,0
0,1,1,1,1,231,123,1113,223,1
1,0,0,1,0,312,123,1223,323,1
1,0,1,0,0,112,231,2312,221,1
0,0,1,0,0,312,233,1121,132,1
1,1,0,0,0,231,312,1222,212,0
0,1,1,0,0,313,131,3322,322,0
1,0,1,1,0,213,132,2111,312,0
0,1,1,0,1,122,213,3133,113,0
0,0,1,0,1,212,131,3233,312,0
0,1,0,0,0,232,323,3123,121,1
0,1,0,1,0,232,311,2333,312,1
1,1,0,1,0,313,232,3112,311,0
1,1,1,0,1,321,213,3312,223,1
0,0,0,1,1,212,121,3113,332,1
1,0,0,0,1,213,122,3311,322,1
1,0,0,0,0,312,223,2121,111,1
1,0,1,1,1,313,232,1231,211,0
1,1,0,0,1,311,123,3223,223,0
0,0,1,1,0,131,313,2332,213,0
0,0,0,1,0,232,313,2133,222,1
0,0,0,0,1,213,321,2111,333,0
1,0,1,0,1,121,232,1123,131,1
1,0,0,1,1,112,323,1332,323,0
1,1,1,1,0,121,232,1212,131,0
1,1,0,1,1,313,132,2212,233,0
0,0,1,1,1,213,132,1211,232,1
0,1,1,1,0,121,232,2111,111,0
1,1,1,0,0,221,332,3233,113,1
1,1,1,1,1,321,212,2233,231,1
0,1,0,0,1,132,223,3122,322,0
0,0,0,0,0,323,212,3223,323,1
