iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,1,312,131,1313,133,1
0,1,1,1,0,313,231,1311,223,1
1,1,1,1,0,121,312,3312,321,1
1,0,1,0,1,332,121,3233,113,0
0,1,1,0,0,123,312,1211,112,1
0,1,0,1,0,123,312,3222,233,0
0,1,0,1,1,231,123,1131,223,0
0,1,0,0,1,312,131,3112,322,1
1,1,1,0,1,322,113,2233,332,0
1,0,1,1,1,131,322,3212,332,0
0,0,1,1,1,312,123,2211,122,1
1,1,0,0,0,323,112,2321,321,1
1,0,0,1,1,123,332,2123,331,1
1,1,0,1,1,311,123,1312,111,1
1,0,1,0,0,132,213,2211,131,0
1,1,1,0,0,112,331,1212,322,1
1,1,0,0,1,323,231,2331,221,1
0,0,1,1,0,231,123,2312,223,0
0,0,0,0,1,311,233,1131,213,1
1,1,0,1,0,321,132,3331,311,0
0,0,1,0,1,331,223,2212,111,0
0,0,0,0,0,232,313,2232,213,1
1,0,0,0,1,123,212,3312,332,0
0,0,1,0,0,232,313,3323,221,0
0,0,0,1,1,323,131,3132,211,1
1,0,1,1,0,313,132,1122,113,0
0,1,0,0,0,323,211,1233,311,0
1,0,0,1,0,132,213,1113,122,0
0,0,0,1,0,313,132,2332,211,1
0,1,1,0,1,323,212,3123,131,0
0,1,1,1,1,312,131,2113,111,0
1,0,0,0,0,321,233,3111,212,1
