iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,0,321,212,3223,321,0
1,1,0,1,0,132,313,2132,111,0
0,0,0,0,1,132,313,1112,221,1
1,0,1,0,0,331,213,3231,323,1
1,0,0,0,1,321,213,2333,131,1
0,1,1,0,1,212,123,2221,333,1
1,0,1,1,1,121,213,3321,211,1
0,1,1,1,0,132,213,2332,223,0
0,1,1,1,1,323,231,1313,132,1
1,0,1,1,0,231,313,3311,121,0
1,0,0,1,0,212,131,3232,122,1
1,0,1,0,1,221,313,1221,333,1
0,0,1,0,1,323,131,3112,123,0
1,1,0,0,0,232,321,2323,213,1
1,1,0,0,1,113,321,2131,131,0
0,1,1,0,0,321,132,1232,211,1
0,0,0,1,1,232,121,2223,222,0
1,1,1,0,1,132,313,3211,313,1
0,0,1,0,0,311,233,1232,231,0
1,1,1,1,1,212,133,3232,323,0
1,1,0,1,1,232,313,1323,132,0
0,1,0,0,1,212,121,2321,112,0
0,0,1,1,1,113,232,1133,322,0
0,0,0,1,0,331,213,2123,231,0
1,1,1,0,0,321,212,1231,212,0
0,1,0,1,1,232,121,1313,123,1
0,0,1,1,0,123,231,3231,332,1
0,1,0,0,0,231,123,3112,123,1
1,0,0,1,1,232,123,1132,213,1
0,0,0,0,0,212,323,1331,331,0
1,0,0,0,0,113,331,2331,111,1
0,1,0,1,0,313,131,3323,131,0
