iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,0,132,313,1122,213,0
0,0,1,0,0,121,313,1331,211,0
0,1,0,1,1,321,212,3213,133,0
0,0,1,0,1,212,121,3121,222,0
1,1,1,1,1,131,312,1133,312,1
1,0,0,0,0,121,332,1121,223,0
1,0,1,0,0,332,123,3223,321,1
1,0,0,1,0,131,213,3212,222,1
0,1,0,0,0,131,223,1132,121,0
1,1,1,0,0,232,113,2123,323,0
0,0,0,1,0,133,321,2332,313,0
1,1,1,1,0,121,212,3133,212,0
0,1,0,1,0,323,112,2232,131,1
0,0,0,0,1,232,321,3113,233,1
0,1,0,0,1,212,121,1313,131,1
1,0,0,1,1,312,121,2311,313,1
1,1,0,1,1,312,131,3232,311,1
1,0,0,0,1,312,231,2133,312,0
0,0,0,1,1,132,321,1113,113,0
1,0,1,0,1,112,221,2311,122,1
1,0,1,1,1,312,131,1122,233,1
1,0,1,1,0,131,213,1233,311,1
0,1,1,0,0,323,132,1223,323,0
0,0,0,0,0,121,313,1311,331,0
0,0,1,1,1,323,212,3311,112,0
0,1,1,0,1,132,213,3132,233,1
0,1,1,1,1,321,213,3222,123,0
1,1,0,0,1,313,131,3132,132,1
1,1,1,0,1,232,121,2223,221,1
0,0,1,1,0,321,213,1211,332,1
1,1,0,1,0,123,312,1332,211,0
0,1,1,1,0,131,323,1322,112,1
