iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,132,321,3112,312,0
0,1,0,0,1,231,113,1322,213,0
0,0,0,0,1,312,131,2311,322,0
1,0,1,0,0,113,232,3132,121,1
1,0,0,1,1,323,132,3233,132,0
0,0,1,1,0,231,312,3223,311,1
0,0,0,0,0,123,312,1131,212,0
1,1,0,0,0,332,123,1332,133,1
1,0,0,0,0,112,321,2121,311,1
1,1,0,1,1,322,231,1321,313,0
0,0,1,0,1,213,132,2133,333,0
0,1,0,1,1,313,231,1122,131,0
1,0,0,0,1,213,121,2231,311,0
1,1,0,1,0,331,223,2213,223,1
1,0,0,1,0,321,133,1331,312,1
0,0,1,0,0,132,311,3111,221,1
0,1,1,1,1,313,131,3131,113,1
0,0,0,1,0,231,313,2132,211,0
0,1,1,1,0,313,132,1213,111,0
0,1,0,0,0,212,321,1233,121,1
1,1,1,1,0,213,131,3212,233,1
1,1,1,1,1,122,211,3311,122,0
0,0,0,1,1,121,212,3231,111,1
0,1,0,1,0,212,121,3123,311,1
0,1,1,0,0,321,132,2332,232,0
1,0,1,1,0,131,313,1233,131,1
1,1,0,0,1,232,121,1223,331,0
0,0,1,1,1,213,132,3321,223,1
1,1,1,0,0,123,232,1223,332,0
1,1,1,0,1,121,312,2132,133,1
0,1,1,0,1,223,311,1112,133,0
1,0,1,1,1,123,211,1233,221,1
