iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,1,232,123,1232,322,1
1,1,0,0,1,121,232,2321,322,0
1,1,1,0,0,323,131,1123,223,1
1,1,1,1,0,323,232,3221,131,1
1,1,0,0,0,132,323,2322,131,1
1,0,0,1,0,322,213,3211,232,0
0,0,1,0,1,321,212,2133,321,0
0,1,1,0,1,231,112,1131,131,0
1,0,0,0,1,323,232,1222,331,0
0,0,1,0,0,212,131,3212,132,0
0,0,0,0,1,321,213,2232,221,0
0,1,0,1,1,113,331,1231,131,1
1,1,1,1,1,313,121,1311,231,0
0,1,1,1,1,323,211,2333,122,1
0,0,1,1,1,123,312,1121,313,1
0,1,0,0,1,121,312,1233,211,0
0,0,1,1,0,131,312,2133,322,1
1,0,1,0,0,232,323,2333,332,0
1,0,1,0,1,121,213,3211,211,0
1,1,0,1,0,232,311,2112,311,0
0,0,0,1,0,231,313,2111,331,1
0,1,1,1,0,123,231,3222,213,1
1,0,1,1,1,231,312,2233,322,1
0,0,0,1,1,221,312,2333,312,1
0,1,0,1,0,232,321,1132,122,1
1,0,0,0,0,232,321,2323,121,1
1,0,1,1,0,232,321,3211,323,1
0,0,0,0,0,231,122,3322,233,0
0,1,1,0,0,123,312,2322,122,0
0,1,0,0,0,132,211,3211,221,0
1,1,0,1,1,122,313,1332,133,0
1,1,1,0,1,221,312,3221,212,1
