iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,0,231,313,3112,111,0
0,0,0,0,1,312,233,3231,332,1
1,0,0,0,1,312,233,1332,121,1
1,1,1,0,1,132,313,2323,113,1
0,1,0,0,0,131,223,2212,323,1
1,0,1,0,0,332,213,2232,221,1
1,0,1,1,1,322,213,2223,223,1
0,1,0,0,1,232,321,1213,131,1
1,0,0,1,0,231,312,3212,331,0
0,0,0,1,0,132,213,1212,213,1
0,0,1,0,1,312,231,1113,132,0
0,1,1,0,1,323,131,2111,323,0
0,1,0,1,1,313,231,3232,213,0
1,1,1,1,0,112,223,1313,133,0
1,1,0,0,1,322,231,2212,122,1
0,1,1,0,0,323,131,1133,222,0
1,1,1,1,1,121,212,2121,323,1
0,1,1,1,1,321,212,3323,231,0
1,1,0,1,0,231,313,2232,313,1
1,0,0,1,1,312,231,2323,121,1
0,1,1,1,0,212,123,1113,333,0
1,0,1,0,1,221,112,2132,133,0
1,1,1,0,0,233,312,2111,312,0
1,1,0,0,0,312,121,1331,113,1
0,1,0,1,0,113,232,2311,332,1
0,0,0,0,0,131,323,3121,132,0
0,0,0,1,1,132,323,2322,212,1
1,1,0,1,1,131,213,3311,131,1
1,0,1,1,0,233,122,1211,321,0
0,0,1,1,0,213,132,1122,322,0
0,0,1,0,0,313,221,2332,321,0
0,0,1,1,1,132,311,2213,322,0
