iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,0,1,312,231,2122,232,1
1,0,1,1,0,232,321,2111,333,1
0,1,0,1,0,212,321,1311,223,0
0,1,1,0,0,112,231,3211,223,1
1,0,0,0,0,133,322,1321,231,0
0,0,1,0,0,131,212,3122,211,0
0,0,1,1,0,131,212,3122,213,1
1,0,1,0,0,123,212,3322,122,0
0,0,0,1,0,121,232,3112,133,1
1,0,0,1,1,131,312,2231,111,0
0,0,0,0,1,213,132,3332,122,0
1,1,0,0,1,321,132,1123,321,0
0,0,0,1,1,213,132,3322,311,1
0,1,1,0,1,131,323,1223,312,1
1,0,0,1,0,321,232,2211,332,1
1,1,0,1,0,312,121,3113,132,1
1,0,0,0,1,312,121,3323,113,0
1,1,1,1,1,123,231,2123,331,1
1,1,1,0,0,331,123,3332,212,0
1,1,1,1,0,212,323,2131,122,0
1,1,0,1,1,232,113,2332,323,0
1,0,1,1,1,312,131,1232,332,1
0,1,0,0,0,212,321,2133,332,0
1,0,1,0,1,132,321,1323,211,1
0,0,1,1,1,232,323,2122,113,1
0,0,1,0,1,312,123,2321,332,0
1,1,0,0,0,231,312,3122,111,1
0,1,0,1,1,232,121,2123,232,1
1,1,1,0,1,112,323,3131,223,0
0,0,0,0,0,131,212,1113,231,0
0,1,1,1,0,212,321,3112,233,0
0,1,1,1,1,332,223,1122,121,1
