iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,1,133,311,2122,322,1
1,0,1,0,1,231,322,1312,322,0
1,1,0,0,0,232,321,2113,121,0
1,0,0,0,0,323,232,1223,122,0
1,0,0,1,1,133,322,3233,332,0
1,0,1,1,1,123,312,2331,212,1
1,0,0,0,1,223,132,1233,312,1
1,1,1,0,0,212,131,2311,312,1
1,0,1,1,0,312,123,2333,222,1
0,0,0,1,0,212,323,1133,223,1
0,1,1,0,0,231,123,1211,231,1
0,1,1,1,1,331,213,1213,121,1
1,1,0,0,1,313,131,1323,333,0
1,1,1,1,1,132,323,1331,123,0
0,1,0,1,1,231,312,3131,132,0
0,1,0,0,1,313,231,2133,111,0
0,0,1,1,0,232,313,1232,132,1
1,1,1,1,0,123,232,1122,321,1
0,0,0,1,1,131,212,1123,322,1
0,1,1,0,1,323,131,2132,232,1
0,0,1,0,0,221,313,3321,331,0
1,0,0,1,0,321,132,1323,231,0
0,0,0,0,1,321,213,2123,131,0
1,0,1,0,0,323,131,2122,121,1
0,1,0,0,0,213,321,2112,322,0
0,0,1,0,1,323,131,2312,122,0
0,1,0,1,0,131,323,2311,231,1
1,1,1,0,1,232,121,2333,133,0
1,1,0,1,0,321,213,3211,321,1
1,1,0,1,1,313,232,1123,323,0
0,1,1,1,0,232,123,1312,231,1
0,0,0,0,0,213,321,1232,211,0
