iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,0,212,323,2231,313,0
0,1,1,0,1,321,232,1322,212,0
1,0,0,0,0,231,312,2132,322,0
0,0,0,0,0,131,323,1331,212,1
0,1,0,1,1,223,132,3313,133,0
1,0,0,1,0,312,123,1122,212,1
0,1,0,0,1,321,213,1121,223,1
1,0,1,1,1,231,323,2131,122,0
1,0,0,1,1,132,321,3323,122,1
1,0,0,0,1,332,123,2232,322,1
1,0,1,0,1,213,131,3212,333,0
1,1,1,0,0,231,123,2133,113,1
1,1,0,0,0,331,212,2123,333,0
1,1,0,1,1,232,313,2111,313,1
1,1,1,1,0,312,123,1321,313,0
0,0,1,1,0,132,313,3123,131,1
1,1,1,1,1,321,112,3311,222,0
1,0,1,0,0,121,313,1112,312,0
0,1,1,1,0,231,313,2211,321,0
0,0,0,1,1,231,323,3211,332,0
1,1,1,0,1,323,131,3321,131,0
0,0,0,0,1,231,312,1333,332,1
1,1,0,1,0,313,121,2223,222,1
0,0,1,0,0,313,121,1313,232,1
0,1,1,1,1,321,132,3123,332,1
0,1,0,1,0,132,323,3223,122,1
0,0,1,0,1,312,121,2131,112,1
0,0,0,1,0,131,313,1133,331,0
0,0,1,1,1,131,312,2333,211,1
1,0,1,1,0,312,123,2331,331,0
1,1,0,0,1,123,212,1323,323,1
0,1,0,0,0,213,132,2322,312,0
