iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,1,123,232,1232,212,1
0,1,1,1,0,132,213,2123,211,1
1,0,0,1,0,232,311,2111,222,1
1,1,0,1,1,232,313,2132,131,1
0,0,1,1,0,132,313,3233,133,0
1,1,0,0,1,323,131,2133,122,0
0,0,1,0,0,321,232,1332,233,0
1,0,1,0,1,213,131,3322,322,0
0,0,0,0,0,122,213,1332,231,0
0,1,0,0,1,121,212,1321,231,0
0,0,0,0,1,131,313,3213,331,1
1,0,1,1,0,311,132,2332,111,1
1,1,1,1,1,323,232,2113,312,1
1,0,0,1,1,123,211,3311,311,1
0,0,1,1,1,313,231,1312,223,0
1,0,1,1,1,321,132,1321,223,1
0,1,1,0,1,311,232,1113,212,1
0,1,1,1,1,212,323,1212,332,0
0,1,1,0,0,132,323,3112,333,1
0,1,0,1,1,112,321,3321,323,1
1,1,0,1,0,322,131,1133,313,0
0,0,0,1,0,323,232,3111,321,1
1,1,1,0,1,121,213,1123,232,1
0,0,0,1,1,131,312,1313,121,0
0,1,0,0,0,123,331,2213,231,0
1,1,0,0,0,231,112,2213,133,0
0,1,0,1,0,231,312,3212,223,1
1,0,0,0,1,132,321,1121,223,1
1,1,1,0,0,321,132,3221,121,0
1,0,1,0,0,123,212,1232,131,0
1,0,0,0,0,332,213,1332,312,0
1,1,1,1,0,312,231,1222,223,0
