iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,1,0,223,312,1323,322,1
1,0,0,0,1,131,323,1131,113,0
1,1,0,1,0,212,323,1231,312,1
0,1,0,0,0,122,313,2212,113,1
1,1,1,0,0,312,123,1223,113,1
1,0,1,0,1,131,323,1212,323,0
0,1,0,0,1,121,232,2331,321,1
0,1,1,1,0,131,213,2332,223,0
1,0,0,0,0,232,121,3231,222,0
1,0,1,1,1,323,212,2321,123,0
0,1,1,0,0,132,213,2121,111,0
0,0,1,0,1,211,123,3133,122,0
0,0,0,0,1,323,232,2233,322,1
0,1,0,1,0,312,121,3311,231,1
1,1,0,0,1,312,123,1213,311,0
1,0,1,0,0,323,231,3212,131,0
1,1,1,0,1,323,132,3233,123,1
1,1,0,1,1,321,132,3131,232,0
0,0,1,1,0,313,231,1211,131,0
1,0,0,1,1,113,321,2111,333,1
0,1,0,1,1,322,113,2332,311,1
1,1,1,1,0,221,313,1121,223,0
0,1,1,1,1,133,321,3233,333,0
1,0,0,1,0,113,232,1133,312,1
0,0,1,0,0,232,313,3132,332,1
0,0,1,1,1,131,212,1123,123,0
1,0,1,1,0,212,121,2331,122,1
0,0,0,0,0,311,132,1231,322,0
1,1,1,1,1,213,321,2313,232,1
0,0,0,1,1,232,313,2111,311,1
0,1,1,0,1,232,313,1321,311,0
1,1,0,0,0,232,323,1113,231,1
