iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,0,121,213,2322,223,1
1,0,0,0,0,132,323,3311,231,1
0,0,1,1,0,322,131,1322,111,1
0,0,1,0,0,211,133,3212,322,0
0,0,0,0,1,131,212,3212,322,0
0,1,1,1,1,321,213,2321,123,1
1,1,0,1,0,121,232,1231,113,1
0,1,0,1,0,232,313,3311,112,0
0,1,1,0,0,131,212,2331,121,0
0,1,1,1,0,212,131,3321,321,0
0,0,0,1,0,313,122,3222,133,1
1,1,1,1,1,313,132,3123,313,0
1,0,0,0,1,313,221,3331,211,1
1,1,1,0,1,131,313,3231,331,0
1,1,1,1,0,212,321,2113,122,1
1,1,0,1,1,113,331,2233,331,0
0,1,0,0,1,312,231,3121,321,1
1,0,0,1,1,321,212,3232,231,0
0,1,0,0,0,213,132,1312,323,0
0,1,1,0,1,313,132,2233,113,0
1,1,0,0,1,132,313,1221,333,0
1,0,0,1,0,323,212,1323,113,1
1,0,1,1,1,232,121,1133,331,1
0,1,0,1,1,321,232,2231,332,1
1,0,1,1,0,133,312,2322,223,0
1,1,1,0,0,132,211,3132,222,1
1,0,1,0,1,121,213,3313,313,1
0,0,0,1,1,313,231,3223,332,0
1,1,0,0,0,123,312,2121,222,0
0,0,1,1,1,321,112,3122,121,1
0,0,1,0,1,131,312,2313,333,1
1,0,1,0,0,212,123,3211,121,0
