iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,1,123,232,1313,132,0
0,1,0,0,0,212,121,1131,331,1
0,1,1,1,0,323,232,2323,323,0
0,0,1,1,0,321,132,1311,232,1
1,1,1,1,0,212,123,2321,333,0
1,0,0,1,0,221,312,1112,133,0
0,1,1,1,1,232,321,3223,232,1
1,0,0,0,0,321,133,3122,213,1
0,0,1,0,1,133,321,1121,123,0
1,1,1,1,1,323,112,1331,111,1
0,0,1,1,1,312,231,2223,221,0
0,0,0,0,0,232,321,3113,112,0
1,0,0,0,1,121,312,1132,222,1
0,1,0,1,1,131,213,3112,311,0
1,0,1,1,0,123,211,3132,321,0
1,1,0,0,0,213,332,1333,322,1
0,0,1,0,0,121,312,2132,113,1
1,0,1,0,0,323,212,2221,113,0
0,1,1,0,1,221,113,3122,312,1
1,0,0,1,1,132,321,1232,223,1
1,0,1,0,1,321,212,3311,113,1
1,1,0,1,1,322,211,2331,322,0
0,1,0,1,0,213,121,1321,331,1
0,1,0,0,1,133,221,3233,231,0
0,0,0,1,0,212,121,2221,211,1
0,0,0,1,1,332,213,1313,323,0
0,1,1,0,0,232,121,2331,133,1
1,1,1,0,0,132,313,1313,231,1
1,0,1,1,1,123,331,1212,131,1
1,1,0,1,0,123,312,3123,232,0
0,0,0,0,1,321,213,2112,321,0
1,1,1,0,1,312,121,2213,231,0
