iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,0,213,131,2131,311,1
0,0,1,0,0,332,213,1231,333,1
1,1,1,0,1,231,313,3211,222,0
0,1,0,1,0,131,213,1333,122,1
0,0,1,0,1,121,232,2123,333,1
1,0,1,0,0,233,321,2132,211,0
0,0,0,1,1,321,213,1321,321,0
0,1,0,0,1,213,131,3233,122,1
0,1,0,1,1,323,212,2133,331,1
0,0,1,1,0,321,213,2111,121,1
1,0,1,1,0,221,132,2132,222,1
0,1,1,0,1,231,312,3231,311,0
1,0,0,1,0,212,321,3321,233,0
1,0,0,0,1,212,123,2312,221,0
1,1,1,1,0,131,312,2313,331,0
0,1,1,1,1,323,212,2232,111,0
1,1,0,0,1,131,322,1311,213,0
1,1,0,1,1,213,322,1313,331,0
0,1,1,1,0,121,312,2311,212,0
1,0,1,0,1,232,113,2312,122,0
0,1,0,0,0,212,131,3121,313,1
0,1,1,0,0,212,323,1221,312,1
1,0,1,1,1,212,131,3233,223,1
1,1,1,0,0,121,233,1131,213,0
1,0,0,1,1,231,312,1211,311,0
0,0,0,0,1,211,123,2123,321,1
1,1,0,1,0,221,313,1323,123,1
1,0,0,0,0,113,332,2121,233,1
1,1,0,0,0,123,212,1113,121,0
0,0,1,1,1,233,311,1333,223,1
0,0,0,1,0,232,123,3232,332,0
1,1,1,1,1,313,132,1333,313,1
