iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,0,232,123,3121,313,1
0,1,1,0,1,132,213,1212,321,0
0,0,1,1,1,121,232,3232,333,0
1,1,0,0,0,121,313,1122,332,0
1,1,1,1,0,113,231,2312,222,1
0,1,0,1,1,233,321,1313,123,1
0,0,0,1,0,332,223,2323,122,1
1,1,1,0,1,121,232,1323,331,1
1,1,0,1,0,312,121,3332,221,0
0,1,1,1,0,312,123,3122,112,1
0,1,1,1,1,332,123,1331,322,1
0,0,1,0,0,312,131,2333,212,1
1,0,1,1,0,121,212,3313,323,0
0,1,0,1,0,131,312,2112,331,0
1,1,1,1,1,131,312,3231,322,0
1,1,0,1,1,321,232,2111,332,0
1,0,1,0,1,121,213,1112,212,1
1,0,0,0,0,312,231,2212,211,1
0,1,0,0,1,323,232,2233,232,0
0,1,1,0,0,312,121,1312,331,1
1,0,0,0,1,123,231,3133,113,0
0,0,0,0,0,313,131,2313,131,0
1,0,1,0,0,212,123,3213,222,1
1,1,1,0,0,232,121,2121,232,0
0,0,0,0,1,221,313,1222,223,1
1,0,0,1,0,123,231,2212,222,0
0,0,0,1,1,132,213,3211,232,0
0,0,1,0,1,121,212,3321,123,0
1,1,0,0,1,121,313,1113,123,1
1,0,0,1,1,332,213,1231,213,1
1,0,1,1,1,131,323,2212,222,0
0,1,0,0,0,221,132,1221,112,1
