iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,1,1,232,313,2333,221,0
0,1,0,0,0,232,121,2313,122,0
1,0,1,0,0,322,231,2123,131,0
0,0,1,0,0,122,213,3212,123,1
0,1,1,1,0,121,213,1222,313,1
1,1,1,0,0,212,321,2113,221,0
0,1,1,0,1,121,313,1313,211,1
0,0,0,0,1,131,312,1232,221,0
1,1,0,1,0,321,112,3321,132,0
1,1,0,0,0,232,311,2232,231,1
1,1,1,0,1,122,231,2313,221,0
0,1,0,1,1,112,231,2131,313,1
0,0,1,1,0,332,211,1223,212,0
1,0,0,0,0,211,323,3123,212,1
1,0,1,1,0,323,132,1123,211,1
1,0,0,1,1,232,321,1321,312,1
0,0,0,1,0,213,321,1213,312,0
1,0,1,1,1,213,332,1313,133,1
1,1,1,1,1,212,323,1232,213,1
1,1,1,1,0,213,332,1121,111,1
0,0,0,0,0,223,112,3121,332,1
0,0,0,1,1,231,122,2232,123,0
0,0,1,1,1,232,121,1223,211,1
1,0,0,1,0,132,321,3111,133,0
0,1,0,0,1,231,312,1311,222,0
0,1,1,1,1,331,223,2312,222,0
1,0,0,0,1,132,313,1131,221,0
0,0,1,0,1,313,232,1113,232,1
0,1,0,1,0,212,323,3223,313,1
0,1,1,0,0,212,131,1233,322,0
1,1,0,0,1,233,312,1311,123,1
1,0,1,0,1,331,123,3133,122,0
