iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,1,232,323,2211,123,0
0,1,1,1,0,121,312,3331,123,1
0,0,0,0,0,231,123,3231,333,0
0,0,1,0,1,212,323,1233,121,1
0,1,0,1,0,212,321,3113,132,1
1,0,1,0,1,132,213,3233,212,1
1,0,0,0,0,331,122,1331,113,1
1,0,1,1,1,232,123,2112,211,0
1,1,1,1,0,232,121,3211,222,0
1,1,0,0,0,131,323,3332,231,1
0,0,0,1,1,131,313,3113,122,1
0,1,1,0,1,213,122,3113,112,0
1,0,1,1,0,321,213,2132,233,1
0,0,0,0,1,131,212,2313,222,1
1,1,0,1,1,121,213,2133,333,0
1,0,0,1,0,123,311,1331,122,0
0,1,0,1,1,323,132,1211,111,0
0,1,0,0,1,323,131,2321,323,1
0,0,0,1,0,123,232,1112,323,1
0,0,1,0,0,123,331,2223,112,1
0,1,0,0,0,232,121,3331,332,1
1,1,1,1,1,112,231,3233,112,0
0,0,1,1,0,313,221,2322,233,0
1,0,0,0,1,321,213,3112,322,0
0,0,1,1,1,232,311,2212,123,1
0,1,1,0,0,131,212,3312,113,0
1,0,1,0,0,323,112,3131,233,0
1,0,0,1,1,121,313,2113,331,0
1,1,1,0,0,232,113,3313,233,0
0,1,1,1,1,313,231,1132,222,1
1,1,0,1,0,321,212,3211,222,0
1,1,1,0,1,321,113,1331,221,1
