iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,0,231,112,2311,232,1
0,0,1,1,1,131,313,2311,212,1
1,1,0,1,1,313,132,1121,233,1
1,0,1,1,0,231,312,1112,213,0
1,1,0,0,1,121,312,3122,111,0
1,1,0,0,0,213,321,1332,233,1
0,0,0,0,0,231,312,3331,131,1
1,1,1,1,0,231,322,2333,132,0
0,0,0,1,1,121,212,1122,211,0
0,1,1,0,1,213,131,3222,112,0
0,0,1,1,0,312,231,1332,213,1
1,1,1,0,1,232,123,1122,132,1
1,0,0,0,0,121,213,2311,322,1
0,1,0,1,1,323,131,2111,231,1
1,0,1,1,1,322,113,1113,123,0
1,0,0,1,1,323,232,3232,311,1
0,1,0,1,0,312,223,3332,313,0
1,1,0,1,0,232,321,2132,123,1
0,1,1,1,1,313,131,3322,113,0
0,1,0,0,0,313,122,2213,323,1
0,0,1,0,0,131,323,1133,331,0
1,0,0,0,1,232,123,3112,221,0
0,0,0,1,0,232,323,2133,223,0
0,1,0,0,1,323,212,2331,223,1
0,0,1,0,1,321,132,2121,133,0
1,1,1,0,0,232,113,3133,113,1
1,0,0,1,0,131,322,1333,222,0
0,1,1,0,0,231,113,2212,132,1
1,0,1,0,0,213,331,1133,233,0
1,0,1,0,1,131,313,3123,232,0
1,1,1,1,1,131,312,2221,332,1
0,0,0,0,1,221,312,1112,332,0
