iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,1,1,321,212,2132,232,0
1,0,0,0,0,323,231,2123,321,0
1,0,1,1,0,131,323,1113,122,0
0,0,1,0,0,313,232,3122,331,0
0,1,1,1,1,121,332,1311,312,1
1,1,0,0,1,123,231,1121,312,0
1,0,0,1,1,132,323,2132,232,1
0,1,1,1,0,112,321,1122,222,0
1,0,1,1,1,121,313,1122,333,1
0,0,0,1,0,313,131,1321,112,1
0,0,1,0,1,121,232,2311,323,0
1,0,0,0,1,123,232,2333,312,1
0,0,0,0,1,132,311,3122,132,0
1,1,1,0,1,132,213,1212,211,0
0,0,0,1,1,231,123,3313,321,0
1,1,0,1,0,211,323,1121,122,1
1,0,0,1,0,132,313,1211,231,1
1,1,1,1,1,123,231,1122,223,1
0,1,0,0,1,312,131,2123,332,0
1,1,1,1,0,312,231,2123,121,1
0,1,1,0,1,123,312,2232,131,0
0,1,0,1,0,212,133,3321,113,0
0,1,1,0,0,212,331,2111,122,1
0,1,0,0,0,313,131,3323,213,1
0,1,0,1,1,133,212,2132,122,0
1,0,1,0,0,232,121,1232,323,1
1,1,0,0,0,121,232,1212,231,0
0,0,0,0,0,312,121,2332,113,0
1,0,1,0,1,313,231,1312,221,1
1,1,1,0,0,131,212,1122,122,1
0,0,1,1,1,321,113,1321,333,1
0,0,1,1,0,231,323,2221,112,1
