iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,1,232,121,2223,332,1
1,0,1,0,0,312,121,3111,313,0
0,1,1,1,1,313,231,3221,231,1
0,1,1,0,0,312,221,2312,313,1
0,0,1,1,1,321,233,3212,223,0
1,0,0,0,1,322,131,3133,121,1
0,1,0,0,1,212,121,1311,211,0
0,1,0,1,0,331,123,2213,321,0
0,0,0,0,0,213,121,2312,232,0
0,1,0,1,1,123,211,2313,231,0
1,0,1,1,0,232,311,1133,313,0
1,1,1,0,0,132,321,2323,333,1
0,0,1,1,0,323,131,3232,221,1
1,1,0,1,0,121,213,3312,211,0
0,1,1,0,1,231,112,3321,323,0
1,1,0,0,0,313,121,2111,312,0
0,1,1,1,0,121,232,1132,122,0
1,1,1,0,1,121,313,3231,112,0
1,0,1,1,1,112,323,2121,231,1
0,0,0,0,1,231,313,3223,132,1
1,0,0,1,1,132,213,2311,333,1
0,0,0,1,0,231,313,2122,131,1
1,0,0,0,0,312,123,2223,313,0
0,0,0,1,1,213,332,3322,233,1
0,1,0,0,0,211,323,2212,312,1
1,1,0,0,1,313,132,1312,111,1
1,1,0,1,1,123,212,2122,333,1
1,0,1,0,1,313,132,2211,221,0
1,1,1,1,0,231,122,2311,333,1
0,0,1,0,1,321,212,2331,312,1
0,0,1,0,0,123,212,2323,331,0
1,0,0,1,0,313,131,2113,313,0
