iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,0,321,232,3121,223,0
0,1,0,1,1,232,313,2322,222,1
0,1,1,0,0,131,213,1112,312,1
1,0,1,0,1,123,312,3131,123,0
0,0,0,1,0,233,312,3233,312,1
0,1,0,1,0,233,112,2211,113,1
1,0,0,1,0,212,123,2323,222,0
1,1,0,0,0,212,323,3223,322,0
1,0,0,0,0,312,121,1312,112,1
1,1,0,1,1,312,123,3332,111,1
0,0,0,0,0,121,212,1112,321,1
1,1,1,1,1,213,131,3223,233,0
0,0,1,0,1,123,231,2132,333,0
0,0,0,0,1,121,232,1313,233,1
1,0,1,1,1,223,332,1233,212,0
1,0,1,0,0,232,313,1211,313,1
1,0,1,1,0,321,232,2233,323,1
0,0,1,1,0,321,113,1222,232,1
1,1,1,0,1,321,212,3221,322,0
0,1,1,0,1,323,212,2313,312,0
1,1,0,0,1,123,231,2113,211,0
1,1,1,1,0,321,133,1122,232,0
1,1,0,1,0,121,232,3311,231,1
0,1,1,1,1,233,121,1332,121,0
1,1,1,0,0,313,121,3323,132,1
0,1,0,0,0,313,132,2213,212,0
1,0,0,1,1,112,233,1322,233,1
0,0,0,1,1,232,323,2232,321,1
0,0,1,1,1,231,122,1213,121,0
1,0,0,0,1,132,323,1211,223,0
0,1,0,0,1,323,232,2311,123,1
0,1,1,1,0,323,212,1213,213,0
