iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,212,121,1222,313,1
1,1,1,0,0,132,323,2333,322,0
0,1,1,0,1,212,131,2333,121,1
1,1,1,1,0,223,132,3312,333,0
0,0,0,1,1,213,322,3321,231,0
1,0,0,0,1,213,132,2312,112,1
0,1,0,0,0,323,131,3131,121,0
0,0,1,1,1,321,132,1131,212,0
1,0,0,1,0,221,312,3321,231,1
1,0,0,0,0,121,212,2231,321,0
1,1,0,0,0,212,323,3222,231,1
0,1,1,1,1,321,132,2111,333,0
1,0,1,1,0,231,313,2322,121,1
0,0,0,0,0,313,231,3131,132,1
0,1,1,0,0,113,231,2132,221,0
0,0,0,0,1,121,232,3121,231,1
0,1,0,1,1,131,212,2232,123,1
0,1,0,1,0,312,131,1312,321,0
1,1,1,0,1,312,121,3211,311,0
0,0,1,0,0,231,313,1313,321,1
0,0,0,1,0,313,232,3111,113,1
1,1,0,1,1,133,321,3321,232,0
1,0,0,1,1,123,311,2111,233,0
0,1,0,0,1,121,212,3331,223,1
1,1,0,1,0,323,131,1121,213,1
1,1,1,1,1,321,113,2311,311,0
0,0,1,1,0,122,231,1233,122,0
1,0,1,1,1,232,121,3221,331,1
1,0,1,0,0,121,233,1223,232,1
0,0,1,0,1,332,121,3332,332,0
1,1,0,0,1,131,213,2131,231,0
0,1,1,1,0,323,132,2133,111,1
