iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,0,212,131,3313,331,0
0,0,0,0,1,323,131,2311,122,1
1,1,1,1,0,132,321,3131,133,1
1,1,1,1,1,323,131,3323,133,0
0,1,0,0,0,332,123,1331,333,1
0,0,1,1,1,131,313,2213,121,1
0,0,0,0,0,331,113,1122,333,1
1,0,0,1,0,231,313,3332,232,1
0,0,1,1,0,132,223,3311,332,0
0,1,0,0,1,323,232,2112,233,1
0,1,1,0,0,132,313,1133,231,0
0,1,1,1,0,132,313,3323,331,1
0,0,0,1,0,323,212,3312,223,0
1,1,0,1,0,121,312,1323,213,1
0,0,1,0,0,223,312,3313,322,0
0,1,0,1,1,213,121,3232,321,0
1,1,1,0,0,321,233,3331,132,0
1,1,1,0,1,231,123,1122,212,0
1,0,1,0,1,211,332,1313,323,1
1,0,0,0,1,132,311,2232,133,0
1,1,0,0,1,231,123,1122,131,0
0,1,0,1,0,212,121,1232,311,0
1,0,1,1,1,112,323,3311,122,1
0,1,1,1,1,212,123,3332,331,0
1,0,0,1,1,313,121,3132,312,1
0,1,1,0,1,212,331,3121,312,1
1,1,0,1,1,132,223,1212,313,0
0,0,0,1,1,321,132,1112,233,0
0,0,1,0,1,212,321,1231,333,1
1,0,0,0,0,121,313,1331,211,0
1,1,0,0,0,331,212,1332,113,1
1,0,1,1,0,323,212,2112,221,1
