iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,0,213,132,1123,212,1
1,0,1,1,0,321,212,2321,211,0
1,1,1,1,0,212,331,3123,323,1
0,0,0,0,0,311,122,1113,123,1
1,0,0,1,0,223,332,1211,323,1
0,1,1,0,1,123,211,1123,123,0
0,1,0,0,1,313,132,3231,213,1
1,1,0,1,1,131,212,1113,121,0
0,1,0,0,0,132,321,1133,131,1
1,0,1,1,1,331,212,1322,323,0
1,1,0,1,0,212,131,1133,223,1
0,0,1,1,0,123,311,2211,312,0
0,1,1,0,0,321,212,3112,332,0
0,1,0,1,1,121,213,3132,133,0
0,0,0,0,1,232,313,2333,223,0
0,0,0,1,1,121,233,2123,121,1
1,1,0,0,0,232,123,2121,222,1
0,1,1,1,1,213,132,2312,323,1
1,1,0,0,1,131,223,3112,311,0
1,0,1,0,1,221,313,2323,221,0
0,0,1,1,1,232,123,1132,233,1
1,1,1,1,1,232,123,2111,312,0
1,0,1,0,0,212,323,1113,313,1
1,0,0,0,1,312,133,1213,312,0
1,0,0,1,1,321,232,2113,112,1
0,0,1,0,1,132,311,1312,311,1
0,1,0,1,0,232,121,3111,113,1
1,1,1,0,1,131,313,1123,112,0
1,1,1,0,0,132,323,2221,321,1
0,0,1,0,0,132,321,1231,323,0
0,0,0,1,0,313,232,2313,123,0
1,0,0,0,0,132,213,2211,131,0
