iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,0,121,213,1122,113,0
0,1,1,0,1,122,311,1313,123,0
0,1,0,1,1,321,233,1311,311,1
1,0,0,1,0,323,112,2221,313,1
0,0,0,1,0,321,232,1223,331,1
1,1,1,1,1,213,131,2113,212,1
1,0,0,1,1,312,131,2123,133,0
0,1,0,0,1,331,123,1123,322,0
0,0,0,1,1,132,313,3221,311,1
1,1,0,0,1,323,232,1211,212,0
1,1,0,1,1,332,213,1231,332,0
1,1,1,0,1,131,312,3233,122,1
1,0,0,0,0,313,231,2321,223,0
1,0,1,0,1,121,313,2211,331,0
1,0,1,1,1,231,323,1323,112,0
0,0,1,1,1,323,131,3123,133,1
0,0,1,0,1,313,132,3211,133,1
0,1,0,0,0,123,212,3132,223,1
0,0,1,0,0,312,231,3213,123,1
1,0,1,1,0,321,232,1233,223,0
1,1,0,0,0,112,323,1131,223,0
0,0,0,0,1,122,331,2131,223,1
0,1,0,1,0,212,121,1121,113,1
0,0,1,1,0,313,131,2232,211,1
1,0,0,0,1,232,313,2131,321,0
1,1,0,1,0,213,321,2223,321,0
0,1,1,0,0,232,121,2212,213,0
0,1,1,1,1,323,132,3111,122,1
1,1,1,1,0,313,231,3231,123,1
0,0,0,0,0,221,312,3332,221,0
0,1,1,1,0,313,131,3132,331,1
1,1,1,0,0,323,131,3331,112,0
