iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,1,321,233,1333,332,1
1,1,1,0,0,321,232,1331,111,0
0,1,0,0,1,213,122,3223,333,1
0,1,1,0,0,121,212,2231,112,0
1,0,0,1,0,212,123,1232,233,1
0,0,1,0,0,123,312,2311,321,0
1,1,1,1,0,313,231,2212,322,1
1,1,0,0,1,323,232,1122,132,0
0,1,0,0,0,131,223,1132,111,0
0,0,1,0,1,231,312,3222,122,1
1,1,0,0,0,211,132,1122,112,0
1,1,1,1,1,123,232,2123,322,1
0,0,0,0,0,123,312,2132,112,0
0,1,0,1,0,232,321,1131,212,1
0,0,0,1,0,322,233,1331,332,0
0,1,0,1,1,123,212,3321,131,1
1,0,1,0,0,131,312,2212,323,0
1,1,1,0,1,231,123,2121,112,0
0,0,1,1,1,131,313,3212,322,0
1,0,1,1,1,313,121,2131,121,1
1,1,0,1,0,212,123,2313,311,1
0,1,1,1,0,312,131,1121,323,0
1,0,1,1,0,213,131,2212,123,0
0,0,0,1,1,312,123,2133,131,0
0,0,0,0,1,212,121,1113,223,1
1,1,0,1,1,321,213,2211,122,1
0,1,1,0,1,321,213,2221,122,0
0,0,1,1,0,213,131,1212,122,0
1,0,1,0,1,112,223,2323,333,1
0,1,1,1,1,312,123,3211,211,1
1,0,0,0,0,212,323,1232,112,1
1,0,0,0,1,232,123,2111,213,1
