iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,0,231,312,2132,313,0
0,0,0,0,0,123,312,1113,111,1
0,1,0,0,0,313,131,3323,313,1
1,1,1,1,0,323,132,3221,211,0
0,1,1,0,1,232,321,3322,123,0
0,0,0,1,0,131,223,1323,212,1
1,1,0,0,0,232,321,3312,213,1
0,0,1,0,0,212,121,2122,213,0
1,0,1,1,1,231,312,1221,212,1
0,0,1,1,0,232,321,2233,311,1
1,0,0,1,0,123,231,1332,322,0
1,0,1,1,0,121,233,3232,231,1
1,1,1,0,0,211,132,2322,222,0
1,1,0,1,1,321,232,1221,333,1
1,1,0,1,0,221,133,1222,133,1
0,1,0,1,0,312,123,3323,332,0
0,1,0,0,1,231,312,1322,212,0
0,0,0,1,1,213,332,1233,313,0
0,0,1,0,1,212,321,3321,133,0
1,1,1,1,1,223,312,2321,333,0
1,0,0,0,1,323,212,1121,231,1
0,1,1,1,1,123,312,2321,321,1
1,1,1,0,1,312,123,1131,122,0
0,1,0,1,1,123,311,3312,111,0
1,0,1,0,1,312,123,2321,131,0
0,0,1,1,1,131,323,2123,133,1
0,0,0,0,1,213,121,1213,222,0
1,0,1,0,0,321,132,2311,311,1
1,0,0,0,0,213,322,1133,312,1
1,1,0,0,1,231,123,3113,221,1
0,1,1,1,0,132,321,1233,113,0
1,0,0,1,1,211,122,2231,122,1
