iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,1,132,323,2313,121,0
0,1,0,0,0,212,323,2321,323,0
1,1,1,1,1,312,231,2321,113,1
1,1,1,0,1,233,121,2331,223,1
1,1,0,0,1,131,312,1321,221,0
0,1,0,0,1,213,132,2211,223,1
1,1,0,1,1,212,131,3111,123,1
1,0,1,0,0,123,312,2123,123,1
0,0,0,0,1,131,213,2332,232,1
0,0,0,0,0,321,212,3211,332,0
0,0,0,1,0,232,321,2332,331,1
1,0,1,1,1,321,132,2313,132,0
0,0,1,0,0,311,132,2212,312,1
1,0,1,0,1,121,213,3213,312,0
0,1,1,0,1,131,313,1131,121,0
0,1,1,0,0,313,132,3213,232,1
0,0,0,1,1,123,331,1312,133,0
0,1,0,1,1,131,212,1131,131,0
1,1,1,0,0,132,213,1311,232,1
0,1,1,1,0,321,132,1122,332,1
1,0,0,0,1,212,123,1232,112,0
1,1,0,0,0,321,132,3123,313,0
1,1,0,1,0,321,232,1221,211,0
0,1,1,1,1,322,231,2332,112,0
0,1,0,1,0,312,223,3331,222,0
1,0,1,1,0,131,213,2323,112,0
0,0,1,0,1,231,313,2311,212,1
0,0,1,1,0,232,313,3212,221,1
1,0,0,0,0,231,312,1313,211,0
1,0,0,1,0,321,132,3311,321,1
1,0,0,1,1,312,121,3131,121,1
1,1,1,1,0,121,313,3332,222,1
