iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,1,312,233,3233,131,1
1,0,0,1,1,211,122,3223,311,0
0,1,0,0,1,121,313,1112,322,0
0,1,0,1,1,122,213,3313,322,0
0,1,1,0,0,123,232,1222,232,0
0,1,1,1,1,332,213,2233,221,0
1,1,1,0,0,121,332,2232,333,1
0,1,0,0,0,321,112,1222,211,1
0,1,1,0,1,323,212,2321,221,0
1,0,0,0,1,212,121,3212,333,1
0,1,1,1,0,231,122,1113,313,0
0,0,1,1,0,232,121,1313,321,1
1,0,0,1,0,213,132,3332,133,1
0,1,0,1,0,122,313,3311,211,1
0,0,0,0,1,121,232,1312,123,1
1,1,1,1,1,132,313,2123,131,0
1,1,0,1,1,131,312,2122,211,0
0,0,1,0,1,312,131,2133,231,0
0,0,0,1,1,331,113,3211,111,1
1,0,1,0,1,232,123,1132,123,1
1,1,0,1,0,132,321,2111,331,1
1,1,1,0,1,131,313,3322,221,0
0,0,1,0,0,331,213,3312,311,0
1,1,0,0,1,332,123,3332,222,0
1,1,0,0,0,323,231,1131,111,1
1,0,0,0,0,131,223,3231,232,1
1,0,1,1,0,312,121,3123,222,0
1,0,1,1,1,131,313,3331,231,1
1,0,1,0,0,231,123,1323,112,0
0,0,0,1,0,212,131,3123,313,1
0,0,0,0,0,231,313,3232,222,1
1,1,1,1,0,313,131,3322,211,0
