iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,0,1,132,313,2212,122,0
0,0,1,0,0,212,121,3312,323,1
1,0,1,1,0,131,212,1211,233,0
1,1,0,0,0,132,313,3222,122,0
1,0,0,1,0,323,232,2122,222,0
0,1,0,1,1,112,223,3331,212,1
0,1,1,0,0,323,212,3133,111,1
1,1,0,1,0,213,321,2123,213,1
1,1,0,1,1,132,321,3133,313,0
1,1,1,1,1,131,313,3222,321,1
1,1,1,1,0,123,211,2233,232,0
0,0,0,0,1,212,321,3331,333,1
0,0,0,1,0,231,312,2213,321,0
1,0,1,0,0,131,213,1121,333,1
0,0,0,0,0,231,323,1231,122,1
1,1,1,0,0,332,113,1131,223,1
0,1,0,1,0,221,313,3231,111,0
1,1,0,0,1,213,332,1211,112,1
1,1,1,0,1,132,221,1322,211,1
0,0,1,0,1,312,231,1213,121,1
1,0,0,0,0,121,312,1213,123,0
1,0,0,0,1,213,131,3111,131,1
0,1,1,0,1,131,213,3131,222,0
0,0,0,1,1,113,332,1223,332,0
1,0,1,1,1,312,131,1132,213,1
0,0,1,1,1,311,122,1112,313,0
0,1,1,1,0,323,132,3133,333,1
0,1,0,0,0,213,132,1213,322,1
1,0,0,1,1,212,123,1231,111,0
0,1,1,1,1,131,323,2331,111,0
1,0,1,0,1,332,213,3213,231,0
0,0,1,1,0,131,212,3231,331,0
