iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,0,332,113,1323,213,0
0,0,1,1,0,232,313,3231,223,1
1,1,1,0,1,232,313,1323,332,0
1,0,1,1,0,131,212,1321,332,1
0,0,1,0,0,323,231,2133,222,1
0,1,0,1,1,121,312,3323,123,1
0,1,0,0,1,312,121,2333,133,1
1,1,0,0,0,123,312,2113,213,0
1,0,0,1,1,213,121,3322,133,0
1,0,0,0,1,323,231,1211,213,1
0,0,1,1,1,132,321,1113,233,0
1,1,0,0,1,213,132,3233,113,0
0,0,1,0,1,231,113,2232,213,0
1,1,1,1,0,231,123,1131,223,0
1,0,1,1,1,232,323,1123,112,1
0,1,1,1,1,211,133,1322,121,1
1,0,1,0,1,232,123,3321,121,0
0,1,0,0,0,221,312,2123,222,0
1,0,0,0,0,321,213,3212,311,1
0,0,0,0,0,213,132,3121,211,1
1,1,1,0,0,121,313,1311,111,0
0,0,0,1,0,313,231,1122,332,0
0,0,0,0,1,311,123,3221,133,0
0,1,1,0,0,232,121,2111,221,1
0,1,1,1,0,313,121,3111,312,1
1,0,0,1,0,212,321,3321,211,1
1,1,1,1,1,131,313,3133,233,0
1,1,0,1,1,213,321,2223,333,1
0,1,1,0,1,223,332,2232,111,1
0,0,0,1,1,213,332,2213,331,1
1,1,0,1,0,132,213,1211,331,0
1,0,1,0,0,131,212,2112,212,0
