iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,0,323,131,2112,313,0
0,0,1,1,1,312,221,1233,113,0
1,0,1,0,1,213,122,1122,333,0
0,0,0,0,1,123,212,1112,123,0
1,1,0,1,0,232,323,1222,321,1
1,1,1,1,1,321,233,1211,212,1
0,1,0,0,1,211,132,3111,331,1
0,0,1,0,0,231,312,2113,133,1
0,0,1,0,1,212,123,2311,211,1
1,1,1,1,0,121,213,1112,133,0
1,1,1,0,1,132,313,2312,333,0
0,1,0,1,0,231,122,3232,332,1
0,0,1,1,0,313,131,1112,212,0
1,0,0,1,1,212,123,2233,133,0
0,0,0,1,0,213,132,2213,111,0
1,0,1,0,0,123,232,1323,113,0
1,0,1,1,0,132,321,1233,233,1
0,1,1,0,0,212,131,1132,211,0
1,1,0,1,1,312,123,2332,131,1
1,0,0,1,0,132,221,2131,311,1
0,0,0,0,0,323,212,3123,221,1
0,1,0,1,1,121,233,3332,231,1
1,0,1,1,1,232,123,3232,232,0
0,1,1,1,1,131,312,3131,132,0
0,1,0,0,0,132,223,2313,331,1
0,1,1,1,0,313,121,2312,313,0
1,0,0,0,0,313,231,1313,323,0
0,0,0,1,1,321,113,3213,111,1
1,1,0,0,0,231,322,1113,332,1
1,1,0,0,1,123,312,3312,212,1
0,1,1,0,1,313,232,3313,123,0
1,0,0,0,1,331,123,3122,133,1
