iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,0,313,132,3223,311,1
1,0,0,0,1,211,323,2111,122,0
1,1,1,1,0,311,123,1331,322,1
1,0,1,0,1,213,131,1311,112,0
0,0,1,0,0,122,233,3132,323,0
1,1,1,0,1,321,132,2132,213,0
1,1,0,1,1,223,131,1112,132,1
0,0,1,1,1,313,232,1223,122,0
1,1,0,0,0,131,323,2311,112,1
1,1,1,1,1,121,212,2313,233,1
0,1,1,1,0,131,313,1112,233,0
1,1,1,0,0,212,131,3213,312,0
1,0,1,1,1,132,223,2131,222,1
1,0,0,1,1,132,213,2231,222,0
0,1,0,0,1,212,321,3111,311,0
0,1,0,0,0,121,212,3332,111,1
0,1,1,1,1,132,313,1112,121,1
0,1,0,1,1,232,123,2321,133,0
0,1,0,1,0,313,121,1331,212,0
0,0,0,1,0,213,121,2311,122,1
0,0,0,0,1,121,312,3323,121,1
0,0,1,0,1,121,212,1311,111,1
1,1,0,0,1,223,132,3132,323,0
0,1,1,0,1,223,131,3211,222,0
1,0,1,0,0,121,313,1211,223,1
0,0,1,1,0,231,323,3313,112,1
1,0,0,0,0,131,213,2223,311,0
1,0,0,1,0,312,231,2221,211,0
0,1,1,0,0,223,131,1112,121,1
1,0,1,1,0,213,122,3223,212,1
0,0,0,1,1,312,131,3323,222,0
1,1,0,1,0,123,212,2321,312,1
