iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,0,213,121,1333,323,1
1,0,1,0,1,323,231,2213,113,0
0,0,1,1,0,213,131,3132,231,1
1,1,0,0,0,131,213,2133,223,0
0,1,1,0,0,323,231,1133,322,0
1,0,1,1,1,231,323,1332,121,0
1,0,0,1,1,131,212,2322,112,0
1,1,1,0,1,132,313,3312,221,1
1,1,1,0,0,223,132,2322,333,0
0,1,1,1,1,123,232,2311,313,1
0,0,0,0,1,312,123,3111,132,1
1,0,0,0,1,232,123,2121,321,0
0,0,1,0,1,323,212,1231,211,1
0,1,0,0,0,123,311,2333,211,0
1,1,0,1,0,112,331,3123,221,0
1,0,0,0,0,212,123,3331,212,0
0,1,0,1,0,332,123,3112,312,1
0,1,0,0,1,312,221,3133,123,0
0,1,1,0,1,232,123,1132,223,1
1,1,0,1,1,122,213,1122,212,0
0,0,0,1,1,132,311,2231,333,1
0,0,1,0,0,212,323,1133,311,1
1,0,1,0,0,212,133,3111,323,1
1,0,0,1,0,112,331,2111,211,1
1,0,1,1,0,213,331,3331,131,0
0,0,0,1,0,323,231,3313,232,0
1,1,1,1,1,323,232,3232,132,1
1,1,0,0,1,313,131,3232,222,1
0,1,0,1,1,313,132,1223,231,0
1,1,1,1,0,121,212,2233,122,0
0,0,1,1,1,232,121,3111,311,1
0,0,0,0,0,312,223,1323,232,1
