iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,0,212,123,3231,321,1
1,0,0,1,1,232,121,2112,321,1
0,1,1,0,1,322,113,2332,213,0
0,0,1,1,0,121,212,2212,311,1
0,0,0,0,0,121,312,1122,323,0
0,0,0,1,1,123,312,3213,113,0
0,0,1,1,1,312,123,1222,312,0
1,1,0,0,0,132,311,2122,213,1
1,1,1,0,0,313,132,1122,123,1
1,0,1,0,0,212,121,3111,133,0
0,1,1,1,1,231,313,3111,123,1
0,1,0,0,0,233,312,2122,131,0
0,1,0,1,0,132,313,2333,231,1
1,1,0,0,1,323,212,1323,333,1
1,1,1,1,1,313,232,1322,332,1
1,1,0,1,1,132,323,1112,122,0
0,1,1,1,0,232,313,3211,313,1
0,0,1,0,0,131,212,3112,232,0
0,0,0,1,0,323,132,1312,111,0
1,0,1,1,0,323,131,3121,312,1
0,0,1,0,1,131,312,3311,323,1
0,1,0,0,1,212,121,3221,333,0
1,0,0,1,0,132,313,2213,333,1
1,0,1,0,1,121,233,3321,233,0
1,1,1,0,1,121,313,3111,322,0
1,0,0,0,1,313,231,3231,333,1
1,0,1,1,1,133,312,2121,122,0
0,1,0,1,1,312,123,2231,312,0
0,1,1,0,0,232,313,1313,111,1
1,1,0,1,0,132,213,2132,321,1
1,1,1,1,0,113,322,2332,122,0
0,0,0,0,1,323,132,3223,233,0
