iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,1,312,121,3323,231,1
1,1,0,0,0,132,321,3331,211,0
1,1,0,1,1,221,313,2212,312,1
1,0,0,1,1,121,313,1333,112,1
1,0,0,0,0,323,231,1221,332,1
1,0,1,0,1,132,313,1131,322,0
0,0,1,1,1,122,231,3312,333,0
1,1,1,1,0,112,323,3123,133,1
0,0,1,0,0,232,323,3311,223,1
0,1,0,1,0,321,212,3113,123,0
0,1,1,0,0,313,232,3231,221,0
0,0,0,1,1,313,231,3322,213,0
0,0,1,1,0,212,331,3321,221,0
0,1,0,0,1,323,112,1131,122,1
0,0,1,0,1,232,121,3122,331,0
0,0,0,0,1,321,232,1323,312,0
1,0,1,0,0,231,323,3233,131,1
1,0,0,1,0,212,121,3112,131,0
1,0,1,1,0,123,212,2112,212,1
1,1,0,1,0,233,121,3232,221,0
1,1,1,1,1,132,323,1213,212,1
1,1,1,0,0,131,213,3313,323,1
1,1,1,0,1,212,321,1112,313,0
0,1,1,1,1,121,213,2321,313,0
1,1,0,0,1,121,313,1331,223,1
0,0,0,0,0,131,323,2211,313,1
1,0,0,0,1,213,131,3233,121,0
0,1,1,0,1,313,221,1223,213,1
0,1,1,1,0,311,232,2123,231,1
0,0,0,1,0,231,312,1132,211,1
0,1,0,0,0,211,323,1312,133,0
1,0,1,1,1,121,213,1312,331,0
