iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,1,232,121,1312,113,1
1,0,1,1,1,132,321,1332,111,1
1,0,1,0,0,131,323,3222,231,1
1,0,0,0,0,212,131,2231,232,0
0,0,1,1,1,121,313,1211,221,0
0,1,1,1,1,231,313,2311,223,1
1,1,0,1,0,122,313,3123,331,1
1,0,0,1,1,321,212,3312,332,1
1,1,1,1,1,131,323,2311,223,1
1,0,0,0,1,232,123,1223,313,0
0,0,1,1,0,121,312,2313,112,0
0,1,0,1,1,113,221,2322,132,0
0,0,1,0,1,321,232,3233,123,0
1,1,0,0,0,132,313,3123,112,1
1,1,1,0,0,231,313,3133,331,0
0,0,0,1,0,213,121,1212,331,0
0,0,0,0,1,313,232,2223,123,1
0,1,0,1,0,323,212,1311,212,0
0,1,0,0,1,321,133,1133,132,0
1,1,0,0,1,213,122,3322,333,1
0,0,1,0,0,123,212,2113,231,0
1,1,0,1,1,322,131,1221,111,1
1,0,1,0,1,323,132,2113,111,1
0,0,0,0,0,221,132,1132,122,0
0,1,0,0,0,213,121,1123,212,1
1,0,1,1,0,321,112,2312,123,1
1,1,1,1,0,332,121,2123,321,0
0,0,0,1,1,121,312,1122,233,0
0,1,1,1,0,223,132,1231,213,1
0,1,1,0,0,121,312,2333,133,1
1,0,0,1,0,212,121,1331,313,0
1,1,1,0,1,312,131,3221,232,0
