iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,1,212,123,3313,322,1
0,0,0,0,1,232,313,2131,231,1
1,0,0,0,1,131,313,2311,233,0
0,1,1,0,1,131,312,1333,111,0
0,1,1,0,0,131,313,2313,213,1
0,0,1,0,1,323,231,2333,112,1
0,1,1,1,0,312,131,1231,212,1
0,1,0,0,1,321,132,3331,131,0
1,1,0,0,0,132,323,2111,312,1
0,0,0,0,0,313,121,3322,211,0
1,0,1,1,1,132,323,1123,121,1
0,1,0,1,1,131,323,2133,123,1
1,1,1,1,1,212,121,1231,323,0
0,0,1,1,1,231,122,3231,223,1
1,1,1,1,0,212,121,2313,311,1
0,1,0,0,0,323,132,3221,232,1
1,0,0,0,0,131,213,3331,223,0
1,0,0,1,0,321,232,2322,321,1
1,0,1,0,0,132,213,3312,311,1
0,0,1,0,0,232,121,1132,323,0
1,1,1,0,0,232,321,1121,122,0
1,0,1,0,1,323,232,3231,213,0
1,1,0,1,0,213,121,1113,222,0
0,0,0,1,0,312,231,3132,123,0
0,1,0,1,0,321,132,2312,123,0
1,1,0,0,1,323,231,3132,313,0
1,0,0,1,1,212,121,1211,233,1
0,0,1,1,0,112,233,2131,231,1
1,1,1,0,1,311,223,1322,331,0
0,0,0,1,1,313,232,1123,122,0
1,0,1,1,0,213,321,1121,331,1
1,1,0,1,1,313,231,1333,321,0
