iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,0,231,323,1212,331,0
0,1,0,1,1,313,232,3233,113,1
1,0,1,1,1,131,323,3312,332,0
1,1,0,1,0,132,321,1123,133,0
1,0,0,0,1,323,231,1321,113,0
0,1,0,0,1,132,321,1221,223,0
0,0,1,0,1,231,323,3122,223,1
1,1,1,1,1,123,231,1332,123,0
1,1,1,0,0,132,221,2122,123,1
1,1,0,0,0,211,132,1312,211,0
0,0,0,0,1,323,212,1312,232,0
1,1,1,0,1,123,331,1132,123,0
0,1,0,0,0,213,132,3323,231,0
1,0,1,1,0,213,131,3331,111,1
1,0,0,1,1,223,131,2231,123,0
1,0,1,0,0,323,232,3223,113,0
0,1,1,1,1,131,323,3212,332,1
0,1,1,0,1,232,123,1333,222,1
0,0,1,1,1,323,131,3331,111,1
1,0,0,1,0,121,212,2321,233,0
1,0,0,0,0,223,312,1113,313,1
0,0,0,1,0,121,213,2123,231,1
1,1,1,1,0,131,312,3212,231,1
1,1,0,1,1,232,313,1331,112,1
0,0,1,1,0,232,121,1211,312,1
0,0,1,0,0,132,213,2223,122,0
0,1,1,0,0,232,313,1221,233,1
0,0,0,1,1,121,232,2123,322,1
1,0,1,0,1,131,213,2321,321,0
1,1,0,0,1,321,232,3112,213,1
0,1,1,1,0,331,212,2232,212,1
0,0,0,0,0,321,232,1331,121,0
