iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,1,1,132,323,3212,313,0
0,0,1,1,0,121,313,1233,231,0
0,0,1,0,0,232,121,2122,232,0
0,0,0,1,0,232,311,1212,321,1
1,0,0,0,0,321,212,3222,132,0
1,1,0,1,1,131,313,2121,123,1
0,1,0,0,1,212,323,2233,222,0
0,1,1,1,1,322,131,1131,333,1
0,0,1,0,1,213,321,1322,322,1
0,1,1,1,0,121,232,1311,311,0
0,1,0,1,1,132,313,2333,233,1
0,1,1,0,1,131,313,2122,113,0
0,0,1,1,1,312,131,2133,122,0
0,1,1,0,0,321,232,1212,313,0
1,1,0,0,0,131,213,3213,221,1
1,0,1,1,1,121,232,3211,113,0
1,0,1,0,1,231,312,3313,332,0
1,1,1,0,1,121,312,2112,111,1
1,1,0,0,1,213,132,3113,331,0
0,0,0,0,0,321,212,3232,111,1
1,1,1,1,1,132,213,1113,132,1
1,0,1,1,0,132,213,1123,131,0
0,1,0,1,0,132,313,2211,212,1
1,0,1,0,0,212,123,3113,233,0
0,0,0,0,1,212,323,3223,123,1
1,0,0,1,0,323,212,1312,132,1
1,1,0,1,0,312,231,2212,321,0
0,1,0,0,0,212,133,3131,123,1
1,1,1,1,0,322,131,3132,233,1
1,0,0,1,1,123,312,2122,233,1
1,0,0,0,1,321,213,2232,122,1
1,1,1,0,0,121,313,3123,133,0
