iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,1,221,132,2321,313,1
0,1,0,0,0,213,321,2321,223,0
1,1,0,0,1,132,321,3313,113,0
0,1,0,1,1,323,132,1222,123,0
1,0,0,0,1,133,212,3213,223,1
1,0,0,0,0,131,312,1133,112,0
0,0,0,1,1,132,323,1211,213,1
0,0,0,0,0,112,323,2323,321,0
1,1,0,1,1,323,212,3311,112,0
0,1,0,1,0,323,232,2332,111,0
1,0,1,1,1,232,121,3332,232,1
0,0,0,1,0,121,212,3222,131,0
1,0,0,1,1,321,232,3233,113,1
0,1,1,0,1,323,231,3111,131,0
1,0,1,0,0,213,321,1212,123,0
0,1,0,0,1,231,122,2311,231,0
1,1,1,1,0,132,213,2221,323,0
1,1,1,0,0,321,212,2233,232,1
0,0,1,0,1,122,313,2113,212,1
0,0,1,1,0,213,132,1213,221,0
0,1,1,0,0,131,223,3121,313,1
0,1,1,1,0,123,331,3111,223,1
1,1,1,0,1,122,331,1233,221,1
1,0,0,1,0,123,212,2232,221,1
1,0,1,0,1,232,321,3323,212,1
0,0,1,0,0,123,312,3312,331,0
0,1,1,1,1,231,312,2311,121,1
0,0,0,0,1,313,131,2323,222,1
1,1,0,0,0,321,113,1322,113,1
1,0,1,1,0,121,312,1133,111,0
0,0,1,1,1,213,132,3312,132,1
1,1,0,1,0,313,122,1121,111,0
