iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,0,112,323,3113,133,1
1,1,0,1,1,213,132,1131,321,0
0,1,1,0,1,131,213,1133,111,0
1,1,1,1,1,312,223,3133,111,0
0,1,0,0,1,131,322,2212,322,1
1,0,0,0,0,321,213,3331,222,0
0,1,1,0,0,231,313,3132,331,0
1,0,1,0,1,321,213,1131,323,0
1,1,1,1,0,212,123,3322,311,1
0,1,0,1,0,323,231,3233,231,0
0,1,0,0,0,323,131,3211,113,0
0,0,0,0,1,313,121,1213,321,0
1,1,0,0,1,322,113,1332,122,0
0,0,1,0,1,231,113,2223,232,0
1,0,1,1,0,231,313,2121,132,0
0,0,1,0,0,313,121,2332,221,0
1,1,0,1,0,123,331,3323,123,0
0,0,1,1,0,312,231,3133,112,1
1,1,0,0,0,123,231,3323,213,1
0,0,0,1,0,121,312,1223,123,1
0,0,1,1,1,232,123,2223,123,0
1,0,0,0,1,131,212,3211,331,1
0,0,0,1,1,232,323,3123,312,1
1,0,1,0,0,113,232,3311,232,1
1,0,0,1,0,131,312,1313,222,0
1,1,1,0,0,212,323,2333,122,1
1,0,0,1,1,212,123,1222,223,1
1,1,1,0,1,112,231,1231,223,1
0,0,0,0,0,121,213,2311,111,1
0,1,0,1,1,212,323,1112,323,1
1,0,1,1,1,121,312,1132,212,1
0,1,1,1,1,123,232,2322,231,1
