iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,1,232,323,3321,123,0
1,1,1,0,1,313,231,2211,211,0
1,1,0,0,1,212,323,3123,223,0
0,1,0,0,1,231,122,3312,233,0
1,0,0,1,1,231,113,1131,133,1
0,0,1,1,0,121,213,2321,123,1
1,1,1,1,0,323,112,1331,311,1
1,1,0,1,0,312,231,2331,332,1
1,0,0,0,1,332,221,3332,122,0
1,0,0,1,0,313,132,1112,211,0
0,0,0,1,0,321,132,1311,111,1
0,1,1,1,1,233,121,2132,122,1
0,0,1,1,1,212,123,3131,132,1
1,0,1,1,0,232,113,2333,121,1
0,1,1,0,0,323,212,3311,122,0
0,0,1,0,1,233,121,2233,121,0
0,1,0,0,0,213,121,1213,231,0
0,1,1,1,0,313,122,2321,131,1
1,0,0,0,0,112,323,1332,221,1
0,1,0,1,0,312,233,1132,223,1
1,1,1,0,0,313,131,2333,212,0
1,1,0,1,1,212,321,2223,322,1
0,1,0,1,1,213,121,2212,332,0
0,1,1,0,1,312,121,2311,111,0
1,1,0,0,0,231,313,1211,322,0
0,0,0,1,1,123,232,3312,121,0
1,0,1,0,0,131,313,2232,213,0
0,0,0,0,1,122,313,3313,313,1
0,0,1,0,0,313,232,3223,122,1
1,0,1,1,1,131,312,3131,223,0
0,0,0,0,0,123,212,1332,312,1
1,1,1,1,1,213,331,2211,211,1
